clip,gap_length_x,condition_x,dyad,turn_num,turn_start_msec,video_num,laughter,Unnamed: 8,Unnamed: 9,subID,partnerID,timepoint,connection,connection_change,gap_length_y,speaker,condition_y
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,215.0,30.0,2_before,91.0,0.0,3485.0,self,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,30.0,215.0,3_before,90.0,0.0,3485.0,other,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,215.0,30.0,3_before,91.0,0.0,3485.0,self,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,30.0,215.0,1_after,90.0,0.0,3485.0,other,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,215.0,30.0,1_after,91.0,0.0,3485.0,self,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,30.0,215.0,2_after,90.0,0.0,3485.0,other,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,215.0,30.0,2_after,91.0,0.0,3485.0,self,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,30.0,215.0,3_after,90.0,0.0,3485.0,other,friends
267_3485_30_215.mov,3485,friends,30_215,15,37992,267,no,,,215.0,30.0,3_after,91.0,0.0,3485.0,self,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,30.0,215.0,long_gap,98.0,0.0,2321.0,other,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,215.0,30.0,long_gap,96.0,0.0,2321.0,self,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,30.0,215.0,1_before,98.0,0.0,2321.0,other,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,215.0,30.0,1_before,96.0,0.0,2321.0,self,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,30.0,215.0,2_before,98.0,0.0,2321.0,other,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,215.0,30.0,2_before,96.0,0.0,2321.0,self,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,30.0,215.0,3_before,98.0,0.0,2321.0,other,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,215.0,30.0,3_before,96.0,0.0,2321.0,self,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,30.0,215.0,1_after,98.0,0.0,2321.0,other,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,215.0,30.0,1_after,96.0,0.0,2321.0,self,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,30.0,215.0,2_after,98.0,0.0,2321.0,other,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,215.0,30.0,2_after,96.0,0.0,2321.0,self,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,30.0,215.0,3_after,98.0,0.0,2321.0,other,friends
268_2321_30_215.mov,2321,friends,30_215,35,195420,268,no,,,215.0,30.0,3_after,96.0,0.0,2321.0,self,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,21.0,212.0,long_gap,80.0,0.0,2128.0,self,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,212.0,21.0,long_gap,55.18181818181818,0.0,2128.0,other,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,21.0,212.0,1_before,80.0,0.0,2128.0,self,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,212.0,21.0,1_before,63.0,7.81818181818182,2128.0,other,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,21.0,212.0,2_before,78.9,-1.0999999999999943,2128.0,self,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,212.0,21.0,2_before,63.0,7.81818181818182,2128.0,other,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,21.0,212.0,3_before,74.0,-6.0,2128.0,self,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,212.0,21.0,3_before,63.0,7.81818181818182,2128.0,other,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,21.0,212.0,1_after,80.5,0.5,2128.0,self,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,212.0,21.0,1_after,54.0,-1.18181818181818,2128.0,other,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,21.0,212.0,2_after,81.0,1.0,2128.0,self,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,212.0,21.0,2_after,54.0,-1.18181818181818,2128.0,other,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,21.0,212.0,3_after,81.0,1.0,2128.0,self,friends
269_2128_21_212.mov,2128,friends,21_212,128,465918,269,no,,,212.0,21.0,3_after,54.0,-1.18181818181818,2128.0,other,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,11.0,241.0,long_gap,56.3,0.0,2053.0,other,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,241.0,11.0,long_gap,74.35,0.0,2053.0,self,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,11.0,241.0,1_before,56.95,0.6500000000000057,2053.0,other,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,241.0,11.0,1_before,67.2,-7.149999999999992,2053.0,self,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,11.0,241.0,2_before,60.4,4.100000000000001,2053.0,other,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,241.0,11.0,2_before,65.9,-8.449999999999989,2053.0,self,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,11.0,241.0,3_before,52.8,-3.5,2053.0,other,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,241.0,11.0,3_before,64.05,-10.299999999999995,2053.0,self,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,11.0,241.0,1_after,55.5,-0.7999999999999972,2053.0,other,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,241.0,11.0,1_after,75.0,0.6500000000000057,2053.0,self,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,11.0,241.0,2_after,56.0,-0.2999999999999971,2053.0,other,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,241.0,11.0,2_after,75.0,0.6500000000000057,2053.0,self,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,11.0,241.0,3_after,57.8,1.5,2053.0,other,friends
270_2053_11_241.mov,2053,friends,11_241,5,14898,270,no,,,241.0,11.0,3_after,75.0,0.6500000000000057,2053.0,self,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,11.0,241.0,long_gap,89.0,0.0,2420.0,other,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,241.0,11.0,long_gap,64.91666666666667,0.0,2420.0,self,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,11.0,241.0,1_before,89.0,0.0,2420.0,other,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,241.0,11.0,1_before,67.1,2.183333333333323,2420.0,self,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,11.0,241.0,2_before,89.0,0.0,2420.0,other,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,241.0,11.0,2_before,67.4,2.4833333333333343,2420.0,self,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,11.0,241.0,3_before,89.0,0.0,2420.0,other,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,241.0,11.0,3_before,67.0,2.0833333333333286,2420.0,self,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,11.0,241.0,1_after,89.0,0.0,2420.0,other,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,241.0,11.0,1_after,57.2,-7.716666666666669,2420.0,self,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,11.0,241.0,2_after,89.0,0.0,2420.0,other,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,241.0,11.0,2_after,50.7,-14.216666666666669,2420.0,self,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,11.0,241.0,3_after,89.0,0.0,2420.0,other,friends
271_2420_11_241.mov,2420,friends,11_241,27,90297,271,no,,,241.0,11.0,3_after,50.0,-14.916666666666671,2420.0,self,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,11.0,241.0,long_gap,89.0,0.0,2229.0,other,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,241.0,11.0,long_gap,49.5,0.0,2229.0,self,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,11.0,241.0,1_before,89.65,0.6500000000000057,2229.0,other,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,241.0,11.0,1_before,39.45,-10.049999999999995,2229.0,self,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,11.0,241.0,2_before,92.0,3.0,2229.0,other,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,241.0,11.0,2_before,38.0,-11.5,2229.0,self,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,11.0,241.0,3_before,92.0,3.0,2229.0,other,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,241.0,11.0,3_before,38.0,-11.5,2229.0,self,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,11.0,241.0,1_after,89.0,0.0,2229.0,other,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,241.0,11.0,1_after,52.85,3.3500000000000014,2229.0,self,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,11.0,241.0,2_after,89.0,0.0,2229.0,other,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,241.0,11.0,2_after,53.0,3.5,2229.0,self,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,11.0,241.0,3_after,89.0,0.0,2229.0,other,friends
272_2229_11_241.mov,2229,friends,11_241,57,212272,272,no,,,241.0,11.0,3_after,53.0,3.5,2229.0,self,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,11.0,241.0,long_gap,89.0,0.0,2408.0,other,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,241.0,11.0,long_gap,58.25,0.0,2408.0,self,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,11.0,241.0,1_before,89.0,0.0,2408.0,other,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,241.0,11.0,1_before,60.0,1.75,2408.0,self,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,11.0,241.0,2_before,89.0,0.0,2408.0,other,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,241.0,11.0,2_before,60.6,2.3500000000000014,2408.0,self,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,11.0,241.0,3_before,89.0,0.0,2408.0,other,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,241.0,11.0,3_before,62.55,4.299999999999997,2408.0,self,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,11.0,241.0,1_after,89.0,0.0,2408.0,other,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,241.0,11.0,1_after,55.0,-3.25,2408.0,self,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,11.0,241.0,2_after,89.0,0.0,2408.0,other,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,241.0,11.0,2_after,55.0,-3.25,2408.0,self,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,11.0,241.0,3_after,89.0,0.0,2408.0,other,friends
273_2408_11_241.mov,2408,friends,11_241,73,277894,273,no,,,241.0,11.0,3_after,60.05,1.7999999999999972,2408.0,self,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,11.0,241.0,long_gap,89.0,0.0,2370.0,self,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,241.0,11.0,long_gap,26.0,0.0,2370.0,other,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,11.0,241.0,1_before,89.0,0.0,2370.0,self,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,241.0,11.0,1_before,26.0,0.0,2370.0,other,friends
274_2370_11_241.mov,2370,friends,11_241,96,336007,274,no,,,11.0,241.0,2_before,89.0,0.0,2370.0,self,friends
