convo,subID,partnerID,n_total,condition,n_long_500,freq_long_500,n_long_750,freq_long_750,n_long_1000,freq_long_1000,n_long_1250,freq_long_1250,n_long_1500,freq_long_1500,n_long_1750,freq_long_1750,n_long_2000,freq_long_2000,n_long_2250,freq_long_2250,n_long_2500,freq_long_2500,n_long_2750,freq_long_2750,n_long_3000,freq_long_3000
110_104,110,104,240.0,strangers_pure,56.0,0.23333333333333334,29.0,0.12083333333333333,17.0,0.07083333333333333,8.0,0.03333333333333333,3.0,0.0125,2.0,0.008333333333333333,1.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110_104,104,110,240.0,strangers_pure,56.0,0.23333333333333334,29.0,0.12083333333333333,17.0,0.07083333333333333,8.0,0.03333333333333333,3.0,0.0125,2.0,0.008333333333333333,1.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45_44,45,44,167.0,strangers_pure,35.0,0.20958083832335328,16.0,0.09580838323353294,11.0,0.0658682634730539,4.0,0.023952095808383235,1.0,0.005988023952095809,1.0,0.005988023952095809,1.0,0.005988023952095809,1.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0
45_44,44,45,167.0,strangers_pure,35.0,0.20958083832335328,16.0,0.09580838323353294,11.0,0.0658682634730539,4.0,0.023952095808383235,1.0,0.005988023952095809,1.0,0.005988023952095809,1.0,0.005988023952095809,1.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0
100_105,100,105,128.0,strangers_pure,36.0,0.28125,19.0,0.1484375,13.0,0.1015625,7.0,0.0546875,4.0,0.03125,2.0,0.015625,1.0,0.0078125,1.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0
100_105,105,100,128.0,strangers_pure,36.0,0.28125,19.0,0.1484375,13.0,0.1015625,7.0,0.0546875,4.0,0.03125,2.0,0.015625,1.0,0.0078125,1.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0
64_61,64,61,192.0,strangers_pure,33.0,0.171875,15.0,0.078125,7.0,0.036458333333333336,4.0,0.020833333333333332,3.0,0.015625,1.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64_61,61,64,192.0,strangers_pure,33.0,0.171875,15.0,0.078125,7.0,0.036458333333333336,4.0,0.020833333333333332,3.0,0.015625,1.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82_80,82,80,192.0,strangers_pure,34.0,0.17708333333333334,13.0,0.06770833333333333,4.0,0.020833333333333332,3.0,0.015625,2.0,0.010416666666666666,1.0,0.005208333333333333,1.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82_80,80,82,192.0,strangers_pure,34.0,0.17708333333333334,13.0,0.06770833333333333,4.0,0.020833333333333332,3.0,0.015625,2.0,0.010416666666666666,1.0,0.005208333333333333,1.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_4,3,4,146.0,strangers_pure,22.0,0.1506849315068493,6.0,0.0410958904109589,3.0,0.02054794520547945,2.0,0.0136986301369863,1.0,0.00684931506849315,1.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_4,4,3,146.0,strangers_pure,22.0,0.1506849315068493,6.0,0.0410958904109589,3.0,0.02054794520547945,2.0,0.0136986301369863,1.0,0.00684931506849315,1.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_85,80,85,215.0,strangers_pure,52.0,0.24186046511627907,28.0,0.13023255813953488,17.0,0.07906976744186046,5.0,0.023255813953488372,3.0,0.013953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_85,85,80,215.0,strangers_pure,52.0,0.24186046511627907,28.0,0.13023255813953488,17.0,0.07906976744186046,5.0,0.023255813953488372,3.0,0.013953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108_103,108,103,188.0,strangers_pure,36.0,0.19148936170212766,18.0,0.09574468085106383,10.0,0.05319148936170213,5.0,0.026595744680851064,5.0,0.026595744680851064,4.0,0.02127659574468085,3.0,0.015957446808510637,3.0,0.015957446808510637,3.0,0.015957446808510637,2.0,0.010638297872340425,2.0,0.010638297872340425
108_103,103,108,188.0,strangers_pure,36.0,0.19148936170212766,18.0,0.09574468085106383,10.0,0.05319148936170213,5.0,0.026595744680851064,5.0,0.026595744680851064,4.0,0.02127659574468085,3.0,0.015957446808510637,3.0,0.015957446808510637,3.0,0.015957446808510637,2.0,0.010638297872340425,2.0,0.010638297872340425
47_41,47,41,53.0,strangers_pure,8.0,0.1509433962264151,3.0,0.05660377358490566,2.0,0.03773584905660377,1.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_41,41,47,53.0,strangers_pure,8.0,0.1509433962264151,3.0,0.05660377358490566,2.0,0.03773584905660377,1.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_25,20,25,244.0,strangers_pure,16.0,0.06557377049180328,10.0,0.040983606557377046,6.0,0.02459016393442623,2.0,0.00819672131147541,1.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_25,25,20,244.0,strangers_pure,16.0,0.06557377049180328,10.0,0.040983606557377046,6.0,0.02459016393442623,2.0,0.00819672131147541,1.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66_64,66,64,88.0,strangers_pure,8.0,0.09090909090909091,1.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66_64,64,66,88.0,strangers_pure,8.0,0.09090909090909091,1.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_63,68,63,130.0,strangers_pure,33.0,0.25384615384615383,16.0,0.12307692307692308,6.0,0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_63,63,68,130.0,strangers_pure,33.0,0.25384615384615383,16.0,0.12307692307692308,6.0,0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90_82,90,82,200.0,strangers_pure,18.0,0.09,9.0,0.045,8.0,0.04,5.0,0.025,2.0,0.01,1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90_82,82,90,200.0,strangers_pure,18.0,0.09,9.0,0.045,8.0,0.04,5.0,0.025,2.0,0.01,1.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_4,1,4,213.0,strangers_pure,25.0,0.11737089201877934,7.0,0.03286384976525822,2.0,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_4,4,1,213.0,strangers_pure,25.0,0.11737089201877934,7.0,0.03286384976525822,2.0,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_43,47,43,73.0,strangers_pure,35.0,0.4794520547945205,21.0,0.2876712328767123,15.0,0.2054794520547945,10.0,0.136986301369863,5.0,0.0684931506849315,4.0,0.0547945205479452,3.0,0.0410958904109589,3.0,0.0410958904109589,2.0,0.0273972602739726,1.0,0.0136986301369863,1.0,0.0136986301369863
47_43,43,47,73.0,strangers_pure,35.0,0.4794520547945205,21.0,0.2876712328767123,15.0,0.2054794520547945,10.0,0.136986301369863,5.0,0.0684931506849315,4.0,0.0547945205479452,3.0,0.0410958904109589,3.0,0.0410958904109589,2.0,0.0273972602739726,1.0,0.0136986301369863,1.0,0.0136986301369863
49_46,49,46,157.0,strangers_pure,18.0,0.11464968152866242,7.0,0.044585987261146494,4.0,0.025477707006369428,3.0,0.01910828025477707,2.0,0.012738853503184714,2.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49_46,46,49,157.0,strangers_pure,18.0,0.11464968152866242,7.0,0.044585987261146494,4.0,0.025477707006369428,3.0,0.01910828025477707,2.0,0.012738853503184714,2.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109_110,109,110,163.0,strangers_pure,17.0,0.10429447852760736,6.0,0.03680981595092025,3.0,0.018404907975460124,2.0,0.012269938650306749,2.0,0.012269938650306749,2.0,0.012269938650306749,1.0,0.006134969325153374,1.0,0.006134969325153374,1.0,0.006134969325153374,1.0,0.006134969325153374,1.0,0.006134969325153374
109_110,110,109,163.0,strangers_pure,17.0,0.10429447852760736,6.0,0.03680981595092025,3.0,0.018404907975460124,2.0,0.012269938650306749,2.0,0.012269938650306749,2.0,0.012269938650306749,1.0,0.006134969325153374,1.0,0.006134969325153374,1.0,0.006134969325153374,1.0,0.006134969325153374,1.0,0.006134969325153374
101_102,101,102,216.0,strangers_pure,58.0,0.26851851851851855,23.0,0.10648148148148148,6.0,0.027777777777777776,2.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101_102,102,101,216.0,strangers_pure,58.0,0.26851851851851855,23.0,0.10648148148148148,6.0,0.027777777777777776,2.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_2,7,2,149.0,strangers_pure,16.0,0.10738255033557047,8.0,0.053691275167785234,2.0,0.013422818791946308,2.0,0.013422818791946308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_2,2,7,149.0,strangers_pure,16.0,0.10738255033557047,8.0,0.053691275167785234,2.0,0.013422818791946308,2.0,0.013422818791946308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64_63,64,63,131.0,strangers_pure,27.0,0.20610687022900764,10.0,0.07633587786259542,4.0,0.030534351145038167,1.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64_63,63,64,131.0,strangers_pure,27.0,0.20610687022900764,10.0,0.07633587786259542,4.0,0.030534351145038167,1.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110_107,110,107,173.0,strangers_pure,19.0,0.10982658959537572,12.0,0.06936416184971098,9.0,0.05202312138728324,6.0,0.03468208092485549,3.0,0.017341040462427744,3.0,0.017341040462427744,1.0,0.005780346820809248,1.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
110_107,107,110,173.0,strangers_pure,19.0,0.10982658959537572,12.0,0.06936416184971098,9.0,0.05202312138728324,6.0,0.03468208092485549,3.0,0.017341040462427744,3.0,0.017341040462427744,1.0,0.005780346820809248,1.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
45_46,45,46,123.0,strangers_pure,35.0,0.2845528455284553,21.0,0.17073170731707318,14.0,0.11382113821138211,6.0,0.04878048780487805,4.0,0.032520325203252036,4.0,0.032520325203252036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45_46,46,45,123.0,strangers_pure,35.0,0.2845528455284553,21.0,0.17073170731707318,14.0,0.11382113821138211,6.0,0.04878048780487805,4.0,0.032520325203252036,4.0,0.032520325203252036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100_107,100,107,125.0,strangers_pure,14.0,0.112,7.0,0.056,5.0,0.04,3.0,0.024,2.0,0.016,1.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100_107,107,100,125.0,strangers_pure,14.0,0.112,7.0,0.056,5.0,0.04,3.0,0.024,2.0,0.016,1.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8_10,8,10,179.0,strangers_pure,14.0,0.0782122905027933,2.0,0.0111731843575419,2.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8_10,10,8,179.0,strangers_pure,14.0,0.0782122905027933,2.0,0.0111731843575419,2.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100_106,100,106,131.0,strangers_pure,43.0,0.3282442748091603,26.0,0.1984732824427481,21.0,0.16030534351145037,16.0,0.12213740458015267,10.0,0.07633587786259542,5.0,0.03816793893129771,4.0,0.030534351145038167,1.0,0.007633587786259542,1.0,0.007633587786259542,1.0,0.007633587786259542,1.0,0.007633587786259542
100_106,106,100,131.0,strangers_pure,43.0,0.3282442748091603,26.0,0.1984732824427481,21.0,0.16030534351145037,16.0,0.12213740458015267,10.0,0.07633587786259542,5.0,0.03816793893129771,4.0,0.030534351145038167,1.0,0.007633587786259542,1.0,0.007633587786259542,1.0,0.007633587786259542,1.0,0.007633587786259542
110_106,110,106,154.0,strangers_pure,67.0,0.43506493506493504,43.0,0.2792207792207792,28.0,0.18181818181818182,17.0,0.11038961038961038,14.0,0.09090909090909091,8.0,0.05194805194805195,6.0,0.03896103896103896,4.0,0.025974025974025976,4.0,0.025974025974025976,3.0,0.01948051948051948,2.0,0.012987012987012988
110_106,106,110,154.0,strangers_pure,67.0,0.43506493506493504,43.0,0.2792207792207792,28.0,0.18181818181818182,17.0,0.11038961038961038,14.0,0.09090909090909091,8.0,0.05194805194805195,6.0,0.03896103896103896,4.0,0.025974025974025976,4.0,0.025974025974025976,3.0,0.01948051948051948,2.0,0.012987012987012988
45_47,45,47,63.0,strangers_pure,15.0,0.23809523809523808,7.0,0.1111111111111111,4.0,0.06349206349206349,2.0,0.031746031746031744,1.0,0.015873015873015872,1.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45_47,47,45,63.0,strangers_pure,15.0,0.23809523809523808,7.0,0.1111111111111111,4.0,0.06349206349206349,2.0,0.031746031746031744,1.0,0.015873015873015872,1.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64_62,64,62,119.0,strangers_pure,31.0,0.2605042016806723,15.0,0.12605042016806722,9.0,0.07563025210084033,4.0,0.03361344537815126,3.0,0.025210084033613446,1.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64_62,62,64,119.0,strangers_pure,31.0,0.2605042016806723,15.0,0.12605042016806722,9.0,0.07563025210084033,4.0,0.03361344537815126,3.0,0.025210084033613446,1.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_23,22,23,221.0,strangers_pure,34.0,0.15384615384615385,11.0,0.049773755656108594,5.0,0.02262443438914027,2.0,0.00904977375565611,2.0,0.00904977375565611,1.0,0.004524886877828055,1.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_23,23,22,221.0,strangers_pure,34.0,0.15384615384615385,11.0,0.049773755656108594,5.0,0.02262443438914027,2.0,0.00904977375565611,2.0,0.00904977375565611,1.0,0.004524886877828055,1.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82_83,82,83,136.0,strangers_pure,28.0,0.20588235294117646,10.0,0.07352941176470588,5.0,0.03676470588235294,2.0,0.014705882352941176,2.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82_83,83,82,136.0,strangers_pure,28.0,0.20588235294117646,10.0,0.07352941176470588,5.0,0.03676470588235294,2.0,0.014705882352941176,2.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_7,3,7,160.0,strangers_pure,42.0,0.2625,20.0,0.125,15.0,0.09375,6.0,0.0375,5.0,0.03125,3.0,0.01875,2.0,0.0125,1.0,0.00625,1.0,0.00625,1.0,0.00625,1.0,0.00625
3_7,7,3,160.0,strangers_pure,42.0,0.2625,20.0,0.125,15.0,0.09375,6.0,0.0375,5.0,0.03125,3.0,0.01875,2.0,0.0125,1.0,0.00625,1.0,0.00625,1.0,0.00625,1.0,0.00625
80_86,80,86,126.0,strangers_pure,34.0,0.2698412698412698,17.0,0.1349206349206349,5.0,0.03968253968253968,3.0,0.023809523809523808,1.0,0.007936507936507936,1.0,0.007936507936507936,1.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_86,86,80,126.0,strangers_pure,34.0,0.2698412698412698,17.0,0.1349206349206349,5.0,0.03968253968253968,3.0,0.023809523809523808,1.0,0.007936507936507936,1.0,0.007936507936507936,1.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_42,47,42,47.0,strangers_pure,13.0,0.2765957446808511,8.0,0.1702127659574468,5.0,0.10638297872340426,4.0,0.0851063829787234,2.0,0.0425531914893617,1.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47_42,42,47,47.0,strangers_pure,13.0,0.2765957446808511,8.0,0.1702127659574468,5.0,0.10638297872340426,4.0,0.0851063829787234,2.0,0.0425531914893617,1.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108_100,108,100,243.0,strangers_pure,22.0,0.09053497942386832,9.0,0.037037037037037035,2.0,0.00823045267489712,1.0,0.00411522633744856,1.0,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108_100,100,108,243.0,strangers_pure,22.0,0.09053497942386832,9.0,0.037037037037037035,2.0,0.00823045267489712,1.0,0.00411522633744856,1.0,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_26,20,26,236.0,strangers_pure,54.0,0.2288135593220339,27.0,0.11440677966101695,14.0,0.059322033898305086,7.0,0.029661016949152543,3.0,0.012711864406779662,2.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_26,26,20,236.0,strangers_pure,54.0,0.2288135593220339,27.0,0.11440677966101695,14.0,0.059322033898305086,7.0,0.029661016949152543,3.0,0.012711864406779662,2.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90_83,90,83,165.0,strangers_pure,16.0,0.09696969696969697,8.0,0.048484848484848485,5.0,0.030303030303030304,1.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90_83,83,90,165.0,strangers_pure,16.0,0.09696969696969697,8.0,0.048484848484848485,5.0,0.030303030303030304,1.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_8,1,8,223.0,strangers_pure,43.0,0.19282511210762332,29.0,0.13004484304932734,23.0,0.1031390134529148,9.0,0.04035874439461883,5.0,0.02242152466367713,2.0,0.008968609865470852,1.0,0.004484304932735426,1.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0
1_8,8,1,223.0,strangers_pure,43.0,0.19282511210762332,29.0,0.13004484304932734,23.0,0.1031390134529148,9.0,0.04035874439461883,5.0,0.02242152466367713,2.0,0.008968609865470852,1.0,0.004484304932735426,1.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0
40_46,40,46,154.0,strangers_pure,65.0,0.42207792207792205,29.0,0.18831168831168832,19.0,0.12337662337662338,12.0,0.07792207792207792,8.0,0.05194805194805195,7.0,0.045454545454545456,4.0,0.025974025974025976,4.0,0.025974025974025976,4.0,0.025974025974025976,3.0,0.01948051948051948,2.0,0.012987012987012988
40_46,46,40,154.0,strangers_pure,65.0,0.42207792207792205,29.0,0.18831168831168832,19.0,0.12337662337662338,12.0,0.07792207792207792,8.0,0.05194805194805195,7.0,0.045454545454545456,4.0,0.025974025974025976,4.0,0.025974025974025976,4.0,0.025974025974025976,3.0,0.01948051948051948,2.0,0.012987012987012988
105_106,105,106,209.0,strangers_pure,74.0,0.35406698564593303,50.0,0.23923444976076555,32.0,0.15311004784688995,25.0,0.11961722488038277,21.0,0.10047846889952153,14.0,0.06698564593301436,13.0,0.06220095693779904,8.0,0.03827751196172249,8.0,0.03827751196172249,6.0,0.028708133971291867,6.0,0.028708133971291867
105_106,106,105,209.0,strangers_pure,74.0,0.35406698564593303,50.0,0.23923444976076555,32.0,0.15311004784688995,25.0,0.11961722488038277,21.0,0.10047846889952153,14.0,0.06698564593301436,13.0,0.06220095693779904,8.0,0.03827751196172249,8.0,0.03827751196172249,6.0,0.028708133971291867,6.0,0.028708133971291867
89_87,89,87,121.0,strangers_pure,18.0,0.1487603305785124,8.0,0.06611570247933884,7.0,0.05785123966942149,4.0,0.03305785123966942,2.0,0.01652892561983471,2.0,0.01652892561983471,2.0,0.01652892561983471,1.0,0.008264462809917356,1.0,0.008264462809917356,0.0,0.0,0.0,0.0
89_87,87,89,121.0,strangers_pure,18.0,0.1487603305785124,8.0,0.06611570247933884,7.0,0.05785123966942149,4.0,0.03305785123966942,2.0,0.01652892561983471,2.0,0.01652892561983471,2.0,0.01652892561983471,1.0,0.008264462809917356,1.0,0.008264462809917356,0.0,0.0,0.0,0.0
87_82,87,82,199.0,strangers_pure,15.0,0.07537688442211055,4.0,0.020100502512562814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87_82,82,87,199.0,strangers_pure,15.0,0.07537688442211055,4.0,0.020100502512562814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11_7,11,7,213.0,strangers_pure,43.0,0.20187793427230047,17.0,0.07981220657276995,9.0,0.04225352112676056,8.0,0.03755868544600939,4.0,0.018779342723004695,2.0,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11_7,7,11,213.0,strangers_pure,43.0,0.20187793427230047,17.0,0.07981220657276995,9.0,0.04225352112676056,8.0,0.03755868544600939,4.0,0.018779342723004695,2.0,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50_43,50,43,199.0,strangers_pure,52.0,0.2613065326633166,21.0,0.10552763819095477,9.0,0.04522613065326633,3.0,0.01507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50_43,43,50,199.0,strangers_pure,52.0,0.2613065326633166,21.0,0.10552763819095477,9.0,0.04522613065326633,3.0,0.01507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104_103,104,103,145.0,strangers_pure,41.0,0.2827586206896552,22.0,0.15172413793103448,16.0,0.1103448275862069,8.0,0.05517241379310345,6.0,0.041379310344827586,4.0,0.027586206896551724,2.0,0.013793103448275862,1.0,0.006896551724137931,1.0,0.006896551724137931,0.0,0.0,0.0,0.0
104_103,103,104,145.0,strangers_pure,41.0,0.2827586206896552,22.0,0.15172413793103448,16.0,0.1103448275862069,8.0,0.05517241379310345,6.0,0.041379310344827586,4.0,0.027586206896551724,2.0,0.013793103448275862,1.0,0.006896551724137931,1.0,0.006896551724137931,0.0,0.0,0.0,0.0
85_87,85,87,173.0,strangers_pure,24.0,0.13872832369942195,11.0,0.06358381502890173,7.0,0.04046242774566474,5.0,0.028901734104046242,4.0,0.023121387283236993,2.0,0.011560693641618497,1.0,0.005780346820809248,1.0,0.005780346820809248,1.0,0.005780346820809248,1.0,0.005780346820809248,1.0,0.005780346820809248
85_87,87,85,173.0,strangers_pure,24.0,0.13872832369942195,11.0,0.06358381502890173,7.0,0.04046242774566474,5.0,0.028901734104046242,4.0,0.023121387283236993,2.0,0.011560693641618497,1.0,0.005780346820809248,1.0,0.005780346820809248,1.0,0.005780346820809248,1.0,0.005780346820809248,1.0,0.005780346820809248
25_27,25,27,128.0,strangers_pure,22.0,0.171875,7.0,0.0546875,3.0,0.0234375,1.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_27,27,25,128.0,strangers_pure,22.0,0.171875,7.0,0.0546875,3.0,0.0234375,1.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42_43,42,43,112.0,strangers_pure,35.0,0.3125,21.0,0.1875,13.0,0.11607142857142858,5.0,0.044642857142857144,4.0,0.03571428571428571,1.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42_43,43,42,112.0,strangers_pure,35.0,0.3125,21.0,0.1875,13.0,0.11607142857142858,5.0,0.044642857142857144,4.0,0.03571428571428571,1.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_11,1,11,226.0,strangers_pure,56.0,0.24778761061946902,27.0,0.11946902654867257,10.0,0.04424778761061947,4.0,0.017699115044247787,1.0,0.004424778761061947,1.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_11,11,1,226.0,strangers_pure,56.0,0.24778761061946902,27.0,0.11946902654867257,10.0,0.04424778761061947,4.0,0.017699115044247787,1.0,0.004424778761061947,1.0,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_10,1,10,189.0,strangers_pure,36.0,0.19047619047619047,18.0,0.09523809523809523,5.0,0.026455026455026454,2.0,0.010582010582010581,1.0,0.005291005291005291,1.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_10,10,1,189.0,strangers_pure,36.0,0.19047619047619047,18.0,0.09523809523809523,5.0,0.026455026455026454,2.0,0.010582010582010581,1.0,0.005291005291005291,1.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85_86,85,86,114.0,strangers_pure,44.0,0.38596491228070173,26.0,0.22807017543859648,12.0,0.10526315789473684,7.0,0.06140350877192982,5.0,0.043859649122807015,4.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85_86,86,85,114.0,strangers_pure,44.0,0.38596491228070173,26.0,0.22807017543859648,12.0,0.10526315789473684,7.0,0.06140350877192982,5.0,0.043859649122807015,4.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50_42,50,42,78.0,strangers_pure,23.0,0.2948717948717949,13.0,0.16666666666666666,7.0,0.08974358974358974,2.0,0.02564102564102564,2.0,0.02564102564102564,1.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
