subID,partnerID,dyad,timepoint,connection,connection_change,gap_length,speaker,turn_num,condition
110.0,103.0,103_110,3_before,11.05,0.05000000000000071,2370.0,other,146.0,strangers
103.0,110.0,103_110,3_before,63.3,-6.700000000000003,2370.0,self,146.0,strangers
110.0,103.0,103_110,1_after,11.0,0.0,2370.0,other,146.0,strangers
103.0,110.0,103_110,1_after,70.0,0.0,2370.0,self,146.0,strangers
110.0,103.0,103_110,2_after,11.0,0.0,2370.0,other,146.0,strangers
103.0,110.0,103_110,2_after,70.0,0.0,2370.0,self,146.0,strangers
110.0,103.0,103_110,3_after,11.0,0.0,2370.0,other,146.0,strangers
103.0,110.0,103_110,3_after,70.0,0.0,2370.0,self,146.0,strangers
110.0,103.0,103_110,long_gap,8.0,0.0,2139.0,self,253.0,strangers
103.0,110.0,103_110,long_gap,65.61904761904762,0.0,2139.0,other,253.0,strangers
110.0,103.0,103_110,1_before,8.0,0.0,2139.0,self,253.0,strangers
103.0,110.0,103_110,1_before,85.5,19.88095238095238,2139.0,other,253.0,strangers
110.0,103.0,103_110,2_before,8.0,0.0,2139.0,self,253.0,strangers
103.0,110.0,103_110,2_before,85.95,20.330952380952382,2139.0,other,253.0,strangers
110.0,103.0,103_110,3_before,6.55,-1.4500000000000002,2139.0,self,253.0,strangers
103.0,110.0,103_110,3_before,84.0,18.38095238095238,2139.0,other,253.0,strangers
110.0,103.0,103_110,1_after,9.2,1.1999999999999993,2139.0,self,253.0,strangers
103.0,110.0,103_110,1_after,65.0,-0.6190476190476204,2139.0,other,253.0,strangers
110.0,103.0,103_110,2_after,10.0,2.0,2139.0,self,253.0,strangers
103.0,110.0,103_110,2_after,65.0,-0.6190476190476204,2139.0,other,253.0,strangers
110.0,103.0,103_110,3_after,10.0,2.0,2139.0,self,253.0,strangers
103.0,110.0,103_110,3_after,64.95,-0.6690476190476176,2139.0,other,253.0,strangers
68.0,65.0,65_68,long_gap,43.67857142857143,0.0,2781.0,other,13.0,strangers
65.0,68.0,65_68,long_gap,0.0,0.0,2781.0,self,13.0,strangers
68.0,65.0,65_68,1_before,48.9,5.221428571428568,2781.0,other,13.0,strangers
65.0,68.0,65_68,1_before,0.0,0.0,2781.0,self,13.0,strangers
68.0,65.0,65_68,2_before,49.0,5.321428571428569,2781.0,other,13.0,strangers
65.0,68.0,65_68,2_before,0.0,0.0,2781.0,self,13.0,strangers
68.0,65.0,65_68,3_before,49.0,5.321428571428569,2781.0,other,13.0,strangers
65.0,68.0,65_68,3_before,0.0,0.0,2781.0,self,13.0,strangers
68.0,65.0,65_68,1_after,44.0,0.3214285714285694,2781.0,other,13.0,strangers
65.0,68.0,65_68,1_after,3.1,3.1,2781.0,self,13.0,strangers
68.0,65.0,65_68,2_after,44.0,0.3214285714285694,2781.0,other,13.0,strangers
65.0,68.0,65_68,2_after,24.35,24.35,2781.0,self,13.0,strangers
68.0,65.0,65_68,3_after,44.05,0.37142857142856656,2781.0,other,13.0,strangers
65.0,68.0,65_68,3_after,24.0,24.0,2781.0,self,13.0,strangers
68.0,65.0,65_68,long_gap,50.0,0.0,2820.0,self,92.0,strangers
65.0,68.0,65_68,long_gap,37.0,0.0,2820.0,other,92.0,strangers
68.0,65.0,65_68,1_before,50.0,0.0,2820.0,self,92.0,strangers
65.0,68.0,65_68,1_before,37.0,0.0,2820.0,other,92.0,strangers
68.0,65.0,65_68,2_before,50.0,0.0,2820.0,self,92.0,strangers
65.0,68.0,65_68,2_before,37.0,0.0,2820.0,other,92.0,strangers
68.0,65.0,65_68,3_before,50.0,0.0,2820.0,self,92.0,strangers
65.0,68.0,65_68,3_before,37.0,0.0,2820.0,other,92.0,strangers
68.0,65.0,65_68,1_after,50.0,0.0,2820.0,self,92.0,strangers
65.0,68.0,65_68,1_after,37.0,0.0,2820.0,other,92.0,strangers
68.0,65.0,65_68,2_after,50.0,0.0,2820.0,self,92.0,strangers
65.0,68.0,65_68,2_after,37.0,0.0,2820.0,other,92.0,strangers
68.0,65.0,65_68,3_after,49.45,-0.5499999999999972,2820.0,self,92.0,strangers
65.0,68.0,65_68,3_after,37.0,0.0,2820.0,other,92.0,strangers
64.0,60.0,60_64,long_gap,61.0,0.0,2304.0,self,98.0,strangers
60.0,64.0,60_64,long_gap,71.0,0.0,2304.0,other,98.0,strangers
64.0,60.0,60_64,1_before,61.0,0.0,2304.0,self,98.0,strangers
60.0,64.0,60_64,1_before,71.0,0.0,2304.0,other,98.0,strangers
64.0,60.0,60_64,2_before,61.0,0.0,2304.0,self,98.0,strangers
60.0,64.0,60_64,2_before,71.0,0.0,2304.0,other,98.0,strangers
64.0,60.0,60_64,3_before,61.0,0.0,2304.0,self,98.0,strangers
60.0,64.0,60_64,3_before,71.0,0.0,2304.0,other,98.0,strangers
64.0,60.0,60_64,1_after,61.0,0.0,2304.0,self,98.0,strangers
60.0,64.0,60_64,1_after,71.0,0.0,2304.0,other,98.0,strangers
64.0,60.0,60_64,2_after,61.0,0.0,2304.0,self,98.0,strangers
60.0,64.0,60_64,2_after,71.0,0.0,2304.0,other,98.0,strangers
64.0,60.0,60_64,3_after,61.0,0.0,2304.0,self,98.0,strangers
60.0,64.0,60_64,3_after,71.0,0.0,2304.0,other,98.0,strangers
90.0,86.0,86_90,long_gap,16.0,0.0,2269.0,other,165.0,strangers
86.0,90.0,86_90,long_gap,68.0,0.0,2269.0,self,165.0,strangers
90.0,86.0,86_90,1_before,16.0,0.0,2269.0,other,165.0,strangers
86.0,90.0,86_90,1_before,68.6,0.5999999999999943,2269.0,self,165.0,strangers
90.0,86.0,86_90,2_before,16.0,0.0,2269.0,other,165.0,strangers
86.0,90.0,86_90,2_before,70.7,2.700000000000003,2269.0,self,165.0,strangers
90.0,86.0,86_90,3_before,16.0,0.0,2269.0,other,165.0,strangers
86.0,90.0,86_90,3_before,70.3,2.299999999999997,2269.0,self,165.0,strangers
90.0,86.0,86_90,1_after,16.0,0.0,2269.0,other,165.0,strangers
86.0,90.0,86_90,1_after,68.0,0.0,2269.0,self,165.0,strangers
90.0,86.0,86_90,2_after,16.0,0.0,2269.0,other,165.0,strangers
86.0,90.0,86_90,2_after,68.0,0.0,2269.0,self,165.0,strangers
90.0,86.0,86_90,3_after,16.0,0.0,2269.0,other,165.0,strangers
86.0,90.0,86_90,3_after,68.0,0.0,2269.0,self,165.0,strangers
26.0,30.0,26_30,long_gap,56.0,0.0,2224.0,self,10.0,strangers
30.0,26.0,26_30,long_gap,39.0,0.0,2224.0,other,10.0,strangers
26.0,30.0,26_30,1_before,56.0,0.0,2224.0,self,10.0,strangers
30.0,26.0,26_30,1_before,39.0,0.0,2224.0,other,10.0,strangers
26.0,30.0,26_30,2_before,56.0,0.0,2224.0,self,10.0,strangers
30.0,26.0,26_30,2_before,39.0,0.0,2224.0,other,10.0,strangers
26.0,30.0,26_30,3_before,56.0,0.0,2224.0,self,10.0,strangers
30.0,26.0,26_30,3_before,39.0,0.0,2224.0,other,10.0,strangers
26.0,30.0,26_30,1_after,56.0,0.0,2224.0,self,10.0,strangers
30.0,26.0,26_30,1_after,39.0,0.0,2224.0,other,10.0,strangers
26.0,30.0,26_30,2_after,56.0,0.0,2224.0,self,10.0,strangers
30.0,26.0,26_30,2_after,39.0,0.0,2224.0,other,10.0,strangers
26.0,30.0,26_30,3_after,56.0,0.0,2224.0,self,10.0,strangers
30.0,26.0,26_30,3_after,39.0,0.0,2224.0,other,10.0,strangers
26.0,30.0,26_30,long_gap,58.0,0.0,5029.0,self,28.0,strangers
30.0,26.0,26_30,long_gap,24.0,0.0,5029.0,other,28.0,strangers
26.0,30.0,26_30,1_before,58.0,0.0,5029.0,self,28.0,strangers
30.0,26.0,26_30,1_before,24.0,0.0,5029.0,other,28.0,strangers
26.0,30.0,26_30,2_before,58.0,0.0,5029.0,self,28.0,strangers
30.0,26.0,26_30,2_before,24.0,0.0,5029.0,other,28.0,strangers
26.0,30.0,26_30,3_before,58.0,0.0,5029.0,self,28.0,strangers
30.0,26.0,26_30,3_before,24.0,0.0,5029.0,other,28.0,strangers
26.0,30.0,26_30,1_after,58.0,0.0,5029.0,self,28.0,strangers
30.0,26.0,26_30,1_after,24.0,0.0,5029.0,other,28.0,strangers
26.0,30.0,26_30,2_after,58.0,0.0,5029.0,self,28.0,strangers
30.0,26.0,26_30,2_after,24.0,0.0,5029.0,other,28.0,strangers
26.0,30.0,26_30,3_after,58.0,0.0,5029.0,self,28.0,strangers
30.0,26.0,26_30,3_after,24.0,0.0,5029.0,other,28.0,strangers
60.0,65.0,60_65,long_gap,0.0,0.0,2027.0,self,10.0,strangers
65.0,60.0,60_65,long_gap,0.0,0.0,2027.0,other,10.0,strangers
60.0,65.0,60_65,1_before,0.0,0.0,2027.0,self,10.0,strangers
65.0,60.0,60_65,1_before,0.0,0.0,2027.0,other,10.0,strangers
60.0,65.0,60_65,2_before,0.0,0.0,2027.0,self,10.0,strangers
65.0,60.0,60_65,2_before,0.0,0.0,2027.0,other,10.0,strangers
60.0,65.0,60_65,3_before,0.0,0.0,2027.0,self,10.0,strangers
65.0,60.0,60_65,3_before,0.0,0.0,2027.0,other,10.0,strangers
60.0,65.0,60_65,1_after,0.0,0.0,2027.0,self,10.0,strangers
65.0,60.0,60_65,1_after,0.0,0.0,2027.0,other,10.0,strangers
60.0,65.0,60_65,2_after,0.0,0.0,2027.0,self,10.0,strangers
65.0,60.0,60_65,2_after,1.05,1.05,2027.0,other,10.0,strangers
60.0,65.0,60_65,3_after,0.0,0.0,2027.0,self,10.0,strangers
65.0,60.0,60_65,3_after,4.0,4.0,2027.0,other,10.0,strangers
60.0,65.0,60_65,long_gap,84.0,0.0,2628.0,other,103.0,strangers
65.0,60.0,60_65,long_gap,57.0,0.0,2628.0,self,103.0,strangers
60.0,65.0,60_65,1_before,84.0,0.0,2628.0,other,103.0,strangers
65.0,60.0,60_65,1_before,57.0,0.0,2628.0,self,103.0,strangers
60.0,65.0,60_65,2_before,84.0,0.0,2628.0,other,103.0,strangers
65.0,60.0,60_65,2_before,57.0,0.0,2628.0,self,103.0,strangers
60.0,65.0,60_65,3_before,84.0,0.0,2628.0,other,103.0,strangers
65.0,60.0,60_65,3_before,57.0,0.0,2628.0,self,103.0,strangers
60.0,65.0,60_65,1_after,84.0,0.0,2628.0,other,103.0,strangers
65.0,60.0,60_65,1_after,57.0,0.0,2628.0,self,103.0,strangers
60.0,65.0,60_65,2_after,84.0,0.0,2628.0,other,103.0,strangers
65.0,60.0,60_65,2_after,57.0,0.0,2628.0,self,103.0,strangers
60.0,65.0,60_65,3_after,84.0,0.0,2628.0,other,103.0,strangers
65.0,60.0,60_65,3_after,57.0,0.0,2628.0,self,103.0,strangers
60.0,65.0,60_65,long_gap,84.0,0.0,2128.0,self,106.0,strangers
65.0,60.0,60_65,long_gap,57.0,0.0,2128.0,other,106.0,strangers
60.0,65.0,60_65,1_before,84.0,0.0,2128.0,self,106.0,strangers
65.0,60.0,60_65,1_before,57.0,0.0,2128.0,other,106.0,strangers
60.0,65.0,60_65,2_before,84.0,0.0,2128.0,self,106.0,strangers
65.0,60.0,60_65,2_before,57.0,0.0,2128.0,other,106.0,strangers
60.0,65.0,60_65,3_before,84.0,0.0,2128.0,self,106.0,strangers
65.0,60.0,60_65,3_before,57.0,0.0,2128.0,other,106.0,strangers
60.0,65.0,60_65,1_after,84.0,0.0,2128.0,self,106.0,strangers
65.0,60.0,60_65,1_after,57.0,0.0,2128.0,other,106.0,strangers
60.0,65.0,60_65,2_after,84.0,0.0,2128.0,self,106.0,strangers
65.0,60.0,60_65,2_after,57.0,0.0,2128.0,other,106.0,strangers
60.0,65.0,60_65,3_after,84.0,0.0,2128.0,self,106.0,strangers
65.0,60.0,60_65,3_after,57.0,0.0,2128.0,other,106.0,strangers
60.0,65.0,60_65,long_gap,84.0,0.0,2199.0,other,123.0,strangers
65.0,60.0,60_65,long_gap,57.81818181818182,0.0,2199.0,self,123.0,strangers
60.0,65.0,60_65,1_before,84.0,0.0,2199.0,other,123.0,strangers
65.0,60.0,60_65,1_before,57.0,-0.8181818181818201,2199.0,self,123.0,strangers
60.0,65.0,60_65,2_before,84.0,0.0,2199.0,other,123.0,strangers
65.0,60.0,60_65,2_before,57.0,-0.8181818181818201,2199.0,self,123.0,strangers
60.0,65.0,60_65,3_before,84.0,0.0,2199.0,other,123.0,strangers
65.0,60.0,60_65,3_before,57.0,-0.8181818181818201,2199.0,self,123.0,strangers
60.0,65.0,60_65,1_after,84.0,0.0,2199.0,other,123.0,strangers
65.0,60.0,60_65,1_after,69.0,11.18181818181818,2199.0,self,123.0,strangers
60.0,65.0,60_65,2_after,84.0,0.0,2199.0,other,123.0,strangers
65.0,60.0,60_65,2_after,70.0,12.18181818181818,2199.0,self,123.0,strangers
60.0,65.0,60_65,3_after,84.0,0.0,2199.0,other,123.0,strangers
65.0,60.0,60_65,3_after,70.0,12.18181818181818,2199.0,self,123.0,strangers
65.0,69.0,65_69,long_gap,39.0,0.0,2508.0,self,36.0,strangers
69.0,65.0,65_69,long_gap,57.0,0.0,2508.0,other,36.0,strangers
65.0,69.0,65_69,1_before,39.0,0.0,2508.0,self,36.0,strangers
69.0,65.0,65_69,1_before,57.0,0.0,2508.0,other,36.0,strangers
65.0,69.0,65_69,2_before,39.0,0.0,2508.0,self,36.0,strangers
69.0,65.0,65_69,2_before,57.0,0.0,2508.0,other,36.0,strangers
65.0,69.0,65_69,3_before,39.0,0.0,2508.0,self,36.0,strangers
69.0,65.0,65_69,3_before,57.0,0.0,2508.0,other,36.0,strangers
65.0,69.0,65_69,1_after,39.0,0.0,2508.0,self,36.0,strangers
69.0,65.0,65_69,1_after,59.35,2.3500000000000014,2508.0,other,36.0,strangers
65.0,69.0,65_69,2_after,39.0,0.0,2508.0,self,36.0,strangers
69.0,65.0,65_69,2_after,63.35,6.350000000000001,2508.0,other,36.0,strangers
65.0,69.0,65_69,3_after,39.0,0.0,2508.0,self,36.0,strangers
69.0,65.0,65_69,3_after,63.0,6.0,2508.0,other,36.0,strangers
65.0,69.0,65_69,long_gap,39.0,0.0,2026.0,other,47.0,strangers
69.0,65.0,65_69,long_gap,70.0,0.0,2026.0,self,47.0,strangers
65.0,69.0,65_69,1_before,39.0,0.0,2026.0,other,47.0,strangers
69.0,65.0,65_69,1_before,70.0,0.0,2026.0,self,47.0,strangers
65.0,69.0,65_69,2_before,39.0,0.0,2026.0,other,47.0,strangers
69.0,65.0,65_69,2_before,68.1,-1.9000000000000057,2026.0,self,47.0,strangers
65.0,69.0,65_69,3_before,39.0,0.0,2026.0,other,47.0,strangers
69.0,65.0,65_69,3_before,63.0,-7.0,2026.0,self,47.0,strangers
65.0,69.0,65_69,1_after,39.0,0.0,2026.0,other,47.0,strangers
69.0,65.0,65_69,1_after,70.0,0.0,2026.0,self,47.0,strangers
65.0,69.0,65_69,2_after,39.0,0.0,2026.0,other,47.0,strangers
69.0,65.0,65_69,2_after,70.0,0.0,2026.0,self,47.0,strangers
65.0,69.0,65_69,3_after,39.0,0.0,2026.0,other,47.0,strangers
69.0,65.0,65_69,3_after,70.0,0.0,2026.0,self,47.0,strangers
65.0,69.0,65_69,long_gap,59.0,0.0,2100.0,other,87.0,strangers
69.0,65.0,65_69,long_gap,91.0,0.0,2100.0,self,87.0,strangers
65.0,69.0,65_69,1_before,59.0,0.0,2100.0,other,87.0,strangers
69.0,65.0,65_69,1_before,91.0,0.0,2100.0,self,87.0,strangers
65.0,69.0,65_69,2_before,59.0,0.0,2100.0,other,87.0,strangers
69.0,65.0,65_69,2_before,91.0,0.0,2100.0,self,87.0,strangers
65.0,69.0,65_69,3_before,59.0,0.0,2100.0,other,87.0,strangers
69.0,65.0,65_69,3_before,91.0,0.0,2100.0,self,87.0,strangers
65.0,69.0,65_69,1_after,59.0,0.0,2100.0,other,87.0,strangers
69.0,65.0,65_69,1_after,91.0,0.0,2100.0,self,87.0,strangers
65.0,69.0,65_69,2_after,59.0,0.0,2100.0,other,87.0,strangers
69.0,65.0,65_69,2_after,91.0,0.0,2100.0,self,87.0,strangers
65.0,69.0,65_69,3_after,59.0,0.0,2100.0,other,87.0,strangers
69.0,65.0,65_69,3_after,91.0,0.0,2100.0,self,87.0,strangers
65.0,69.0,65_69,long_gap,70.0,0.0,3540.0,other,97.0,strangers
69.0,65.0,65_69,long_gap,90.0,0.0,3540.0,self,97.0,strangers
65.0,69.0,65_69,1_before,70.0,0.0,3540.0,other,97.0,strangers
69.0,65.0,65_69,1_before,87.1,-2.9000000000000057,3540.0,self,97.0,strangers
65.0,69.0,65_69,2_before,70.0,0.0,3540.0,other,97.0,strangers
69.0,65.0,65_69,2_before,85.0,-5.0,3540.0,self,97.0,strangers
65.0,69.0,65_69,3_before,70.0,0.0,3540.0,other,97.0,strangers
69.0,65.0,65_69,3_before,85.0,-5.0,3540.0,self,97.0,strangers
65.0,69.0,65_69,1_after,70.0,0.0,3540.0,other,97.0,strangers
69.0,65.0,65_69,1_after,89.85,-0.15000000000000568,3540.0,self,97.0,strangers
65.0,69.0,65_69,2_after,70.0,0.0,3540.0,other,97.0,strangers
69.0,65.0,65_69,2_after,78.05,-11.950000000000003,3540.0,self,97.0,strangers
65.0,69.0,65_69,3_after,70.0,0.0,3540.0,other,97.0,strangers
69.0,65.0,65_69,3_after,68.35,-21.650000000000006,3540.0,self,97.0,strangers
65.0,69.0,65_69,long_gap,70.0,0.0,2498.0,self,98.0,strangers
69.0,65.0,65_69,long_gap,88.6,0.0,2498.0,other,98.0,strangers
65.0,69.0,65_69,1_before,70.0,0.0,2498.0,self,98.0,strangers
69.0,65.0,65_69,1_before,90.0,1.4000000000000057,2498.0,other,98.0,strangers
65.0,69.0,65_69,2_before,70.0,0.0,2498.0,self,98.0,strangers
69.0,65.0,65_69,2_before,90.0,1.4000000000000057,2498.0,other,98.0,strangers
65.0,69.0,65_69,3_before,70.0,0.0,2498.0,self,98.0,strangers
69.0,65.0,65_69,3_before,86.6,-2.0,2498.0,other,98.0,strangers
65.0,69.0,65_69,1_after,70.0,0.0,2498.0,self,98.0,strangers
69.0,65.0,65_69,1_after,72.3,-16.299999999999997,2498.0,other,98.0,strangers
65.0,69.0,65_69,2_after,70.0,0.0,2498.0,self,98.0,strangers
69.0,65.0,65_69,2_after,68.0,-20.599999999999994,2498.0,other,98.0,strangers
65.0,69.0,65_69,3_after,70.1,0.09999999999999432,2498.0,self,98.0,strangers
69.0,65.0,65_69,3_after,68.05,-20.549999999999997,2498.0,other,98.0,strangers
84.0,81.0,84_81,long_gap,12.0,0.0,2220.0,other,99.0,strangers
81.0,84.0,84_81,long_gap,67.0,0.0,2220.0,self,99.0,strangers
84.0,81.0,84_81,1_before,12.0,0.0,2220.0,other,99.0,strangers
81.0,84.0,84_81,1_before,67.0,0.0,2220.0,self,99.0,strangers
84.0,81.0,84_81,2_before,10.9,-1.0999999999999996,2220.0,other,99.0,strangers
81.0,84.0,84_81,2_before,67.0,0.0,2220.0,self,99.0,strangers
84.0,81.0,84_81,3_before,9.0,-3.0,2220.0,other,99.0,strangers
81.0,84.0,84_81,3_before,67.0,0.0,2220.0,self,99.0,strangers
84.0,81.0,84_81,1_after,12.0,0.0,2220.0,other,99.0,strangers
81.0,84.0,84_81,1_after,67.0,0.0,2220.0,self,99.0,strangers
84.0,81.0,84_81,2_after,12.0,0.0,2220.0,other,99.0,strangers
81.0,84.0,84_81,2_after,67.0,0.0,2220.0,self,99.0,strangers
84.0,81.0,84_81,3_after,12.0,0.0,2220.0,other,99.0,strangers
81.0,84.0,84_81,3_after,67.0,0.0,2220.0,self,99.0,strangers
84.0,81.0,84_81,long_gap,15.0,0.0,3392.0,other,123.0,strangers
81.0,84.0,84_81,long_gap,67.0,0.0,3392.0,self,123.0,strangers
84.0,81.0,84_81,1_before,15.0,0.0,3392.0,other,123.0,strangers
81.0,84.0,84_81,1_before,67.0,0.0,3392.0,self,123.0,strangers
84.0,81.0,84_81,2_before,15.65,0.6500000000000004,3392.0,other,123.0,strangers
81.0,84.0,84_81,2_before,67.0,0.0,3392.0,self,123.0,strangers
84.0,81.0,84_81,3_before,16.0,1.0,3392.0,other,123.0,strangers
81.0,84.0,84_81,3_before,67.0,0.0,3392.0,self,123.0,strangers
84.0,81.0,84_81,1_after,15.0,0.0,3392.0,other,123.0,strangers
81.0,84.0,84_81,1_after,67.0,0.0,3392.0,self,123.0,strangers
84.0,81.0,84_81,2_after,15.0,0.0,3392.0,other,123.0,strangers
81.0,84.0,84_81,2_after,67.0,0.0,3392.0,self,123.0,strangers
84.0,81.0,84_81,3_after,15.0,0.0,3392.0,other,123.0,strangers
81.0,84.0,84_81,3_after,67.0,0.0,3392.0,self,123.0,strangers
22.0,20.0,20_22,long_gap,82.0,0.0,2322.0,other,79.0,strangers
20.0,22.0,20_22,long_gap,69.0,0.0,2322.0,self,79.0,strangers
22.0,20.0,20_22,1_before,79.8,-2.200000000000003,2322.0,other,79.0,strangers
20.0,22.0,20_22,1_before,69.0,0.0,2322.0,self,79.0,strangers
22.0,20.0,20_22,2_before,80.0,-2.0,2322.0,other,79.0,strangers
20.0,22.0,20_22,2_before,69.0,0.0,2322.0,self,79.0,strangers
22.0,20.0,20_22,3_before,80.0,-2.0,2322.0,other,79.0,strangers
20.0,22.0,20_22,3_before,70.8,1.7999999999999972,2322.0,self,79.0,strangers
22.0,20.0,20_22,1_after,82.0,0.0,2322.0,other,79.0,strangers
20.0,22.0,20_22,1_after,69.0,0.0,2322.0,self,79.0,strangers
22.0,20.0,20_22,2_after,82.0,0.0,2322.0,other,79.0,strangers
20.0,22.0,20_22,2_after,69.0,0.0,2322.0,self,79.0,strangers
22.0,20.0,20_22,3_after,82.0,0.0,2322.0,other,79.0,strangers
20.0,22.0,20_22,3_after,69.0,0.0,2322.0,self,79.0,strangers
63.0,66.0,66_63,long_gap,61.0,0.0,2281.0,other,47.0,strangers
66.0,63.0,66_63,long_gap,51.130434782608695,0.0,2281.0,self,47.0,strangers
63.0,66.0,66_63,1_before,61.0,0.0,2281.0,other,47.0,strangers
66.0,63.0,66_63,1_before,49.25,-1.8804347826086953,2281.0,self,47.0,strangers
63.0,66.0,66_63,2_before,61.0,0.0,2281.0,other,47.0,strangers
66.0,63.0,66_63,2_before,49.0,-2.1304347826086953,2281.0,self,47.0,strangers
63.0,66.0,66_63,3_before,61.0,0.0,2281.0,other,47.0,strangers
66.0,63.0,66_63,3_before,49.0,-2.1304347826086953,2281.0,self,47.0,strangers
63.0,66.0,66_63,1_after,61.0,0.0,2281.0,other,47.0,strangers
66.0,63.0,66_63,1_after,52.0,0.8695652173913047,2281.0,self,47.0,strangers
63.0,66.0,66_63,2_after,61.0,0.0,2281.0,other,47.0,strangers
66.0,63.0,66_63,2_after,52.0,0.8695652173913047,2281.0,self,47.0,strangers
63.0,66.0,66_63,3_after,61.0,0.0,2281.0,other,47.0,strangers
66.0,63.0,66_63,3_after,52.0,0.8695652173913047,2281.0,self,47.0,strangers
110.0,108.0,108_110,long_gap,7.0,0.0,2133.0,other,175.0,strangers
108.0,110.0,108_110,long_gap,79.0,0.0,2133.0,self,175.0,strangers
110.0,108.0,108_110,1_before,7.0,0.0,2133.0,other,175.0,strangers
108.0,110.0,108_110,1_before,79.0,0.0,2133.0,self,175.0,strangers
110.0,108.0,108_110,2_before,7.0,0.0,2133.0,other,175.0,strangers
108.0,110.0,108_110,2_before,79.0,0.0,2133.0,self,175.0,strangers
110.0,108.0,108_110,3_before,7.0,0.0,2133.0,other,175.0,strangers
108.0,110.0,108_110,3_before,79.0,0.0,2133.0,self,175.0,strangers
110.0,108.0,108_110,1_after,7.0,0.0,2133.0,other,175.0,strangers
108.0,110.0,108_110,1_after,79.0,0.0,2133.0,self,175.0,strangers
110.0,108.0,108_110,2_after,7.0,0.0,2133.0,other,175.0,strangers
108.0,110.0,108_110,2_after,79.0,0.0,2133.0,self,175.0,strangers
110.0,108.0,108_110,3_after,7.0,0.0,2133.0,other,175.0,strangers
108.0,110.0,108_110,3_after,79.0,0.0,2133.0,self,175.0,strangers
22.0,27.0,22_27,long_gap,35.77272727272727,0.0,2248.0,other,77.0,strangers
27.0,22.0,22_27,long_gap,68.0,0.0,2248.0,self,77.0,strangers
22.0,27.0,22_27,1_before,39.0,3.2272727272727266,2248.0,other,77.0,strangers
27.0,22.0,22_27,1_before,68.0,0.0,2248.0,self,77.0,strangers
22.0,27.0,22_27,2_before,39.0,3.2272727272727266,2248.0,other,77.0,strangers
27.0,22.0,22_27,2_before,68.0,0.0,2248.0,self,77.0,strangers
22.0,27.0,22_27,3_before,39.0,3.2272727272727266,2248.0,other,77.0,strangers
27.0,22.0,22_27,3_before,68.0,0.0,2248.0,self,77.0,strangers
22.0,27.0,22_27,1_after,33.0,-2.7727272727272734,2248.0,other,77.0,strangers
27.0,22.0,22_27,1_after,68.0,0.0,2248.0,self,77.0,strangers
22.0,27.0,22_27,2_after,33.0,-2.7727272727272734,2248.0,other,77.0,strangers
27.0,22.0,22_27,2_after,68.0,0.0,2248.0,self,77.0,strangers
22.0,27.0,22_27,3_after,33.0,-2.7727272727272734,2248.0,other,77.0,strangers
27.0,22.0,22_27,3_after,68.0,0.0,2248.0,self,77.0,strangers
22.0,27.0,22_27,long_gap,12.545454545454545,0.0,2256.0,self,140.0,strangers
27.0,22.0,22_27,long_gap,72.0,0.0,2256.0,other,140.0,strangers
22.0,27.0,22_27,1_before,9.85,-2.6954545454545453,2256.0,self,140.0,strangers
27.0,22.0,22_27,1_before,72.0,0.0,2256.0,other,140.0,strangers
22.0,27.0,22_27,2_before,5.0,-7.545454545454545,2256.0,self,140.0,strangers
27.0,22.0,22_27,2_before,72.0,0.0,2256.0,other,140.0,strangers
22.0,27.0,22_27,3_before,5.0,-7.545454545454545,2256.0,self,140.0,strangers
27.0,22.0,22_27,3_before,72.0,0.0,2256.0,other,140.0,strangers
22.0,27.0,22_27,1_after,5.15,-7.395454545454545,2256.0,self,140.0,strangers
27.0,22.0,22_27,1_after,72.0,0.0,2256.0,other,140.0,strangers
22.0,27.0,22_27,2_after,0.4,-12.145454545454545,2256.0,self,140.0,strangers
27.0,22.0,22_27,2_after,72.0,0.0,2256.0,other,140.0,strangers
22.0,27.0,22_27,3_after,0.0,-12.545454545454545,2256.0,self,140.0,strangers
27.0,22.0,22_27,3_after,72.0,0.0,2256.0,other,140.0,strangers
22.0,27.0,22_27,long_gap,44.0,0.0,2250.0,other,191.0,strangers
27.0,22.0,22_27,long_gap,72.0,0.0,2250.0,self,191.0,strangers
22.0,27.0,22_27,1_before,44.0,0.0,2250.0,other,191.0,strangers
27.0,22.0,22_27,1_before,72.0,0.0,2250.0,self,191.0,strangers
22.0,27.0,22_27,2_before,44.0,0.0,2250.0,other,191.0,strangers
27.0,22.0,22_27,2_before,72.0,0.0,2250.0,self,191.0,strangers
22.0,27.0,22_27,3_before,44.0,0.0,2250.0,other,191.0,strangers
27.0,22.0,22_27,3_before,72.0,0.0,2250.0,self,191.0,strangers
22.0,27.0,22_27,1_after,44.0,0.0,2250.0,other,191.0,strangers
27.0,22.0,22_27,1_after,72.0,0.0,2250.0,self,191.0,strangers
22.0,27.0,22_27,2_after,44.0,0.0,2250.0,other,191.0,strangers
27.0,22.0,22_27,2_after,72.0,0.0,2250.0,self,191.0,strangers
22.0,27.0,22_27,3_after,44.0,0.0,2250.0,other,191.0,strangers
27.0,22.0,22_27,3_after,72.0,0.0,2250.0,self,191.0,strangers
11.0,6.0,6_11,long_gap,87.0,0.0,2007.0,self,94.0,strangers
6.0,11.0,6_11,long_gap,72.0,0.0,2007.0,other,94.0,strangers
11.0,6.0,6_11,1_before,87.0,0.0,2007.0,self,94.0,strangers
