subID,partnerID,dyad,connection_3_before,connection_2_before,connection_1_before,connection_long_gap,connection_1_after,connection_2_after,connection_3_after,gap_length,speaker,speaker_switch,change_in_connection_3_before,change_in_connection_2_before,change_in_connection_1_before,change_in_connection_1_after,change_in_connection_2_after,change_in_connection_3_after
46.0,48.0,48_46,25.0,25.0,25.0,25.0,25.0,25.0,25.0,2452.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,9_11,41.0,41.0,41.0,41.0,41.0,41.0,41.0,2393.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
11.0,9.0,9_11,65.0,65.0,65.0,65.0,65.0,65.0,66.0,2393.0,other,yes,0.0,0.0,0.0,0.0,0.0,1.0
44.0,46.0,44_46,39.45,39.0,38.85,38.0,38.0,38.0,38.0,3165.0,other,yes,1.4500000000000028,1.0,0.8500000000000014,0.0,0.0,0.0
46.0,44.0,44_46,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3165.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
44.0,46.0,44_46,42.0,42.0,42.0,42.0,42.0,42.0,42.0,3055.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
46.0,44.0,44_46,38.0,39.1,42.0,42.0,42.0,42.0,42.0,3055.0,self,yes,-4.0,-2.8999999999999986,0.0,0.0,0.0,0.0
44.0,46.0,44_46,54.0,54.0,54.0,54.0,54.0,54.0,54.0,2825.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
46.0,44.0,44_46,52.0,52.0,52.0,51.92857142857143,51.95,53.0,30.55,2825.0,other,yes,0.0714285714285694,0.0714285714285694,0.0714285714285694,0.02142857142857224,1.0714285714285694,-21.37857142857143
44.0,46.0,44_46,54.0,54.0,54.0,54.0,54.0,54.0,54.0,5647.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
46.0,44.0,44_46,52.35,53.0,22.75,14.0,14.0,14.0,14.0,5647.0,self,yes,38.35,39.0,8.75,0.0,0.0,0.0
44.0,46.0,44_46,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2279.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
46.0,44.0,44_46,25.0,25.0,25.0,25.0,25.0,25.0,25.0,2279.0,other,yes,0.0,0.0,0.0,0.0,0.0,0.0
44.0,46.0,44_46,27.0,27.0,27.0,27.0,25.15,22.2,22.0,2064.0,other,yes,0.0,0.0,0.0,-1.8500000000000014,-4.800000000000001,-5.0
46.0,44.0,44_46,24.0,24.0,24.0,24.0,24.0,24.45,25.0,2064.0,self,yes,0.0,0.0,0.0,0.0,0.4499999999999993,1.0
106.0,101.0,106_101,49.0,49.0,49.0,49.0,49.0,49.0,49.0,4668.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
101.0,106.0,106_101,31.0,40.3,50.0,50.0,50.0,50.0,50.0,4668.0,other,yes,-19.0,-9.700000000000003,0.0,0.0,0.0,0.0
106.0,101.0,106_101,33.0,33.0,33.0,32.833333333333336,31.2,36.45,38.0,2422.0,other,yes,0.1666666666666643,0.1666666666666643,0.1666666666666643,-1.6333333333333364,3.616666666666667,5.166666666666664
101.0,106.0,106_101,53.75,85.4,85.5,85.08,86.0,84.8,84.0,2422.0,self,yes,-31.33,0.3200000000000074,0.4200000000000017,0.9200000000000017,-0.28000000000000114,-1.0799999999999983
106.0,101.0,106_101,41.0,41.0,41.85,45.92,46.0,46.0,46.0,2529.0,self,yes,-4.920000000000002,-4.920000000000002,-4.07,0.0799999999999983,0.0799999999999983,0.0799999999999983
101.0,106.0,106_101,83.9,81.85,81.0,79.44,67.4,57.5,56.0,2529.0,other,yes,4.460000000000008,2.4099999999999966,1.5600000000000023,-12.039999999999992,-21.939999999999998,-23.439999999999998
106.0,101.0,106_101,51.0,51.0,51.0,51.0,51.0,51.0,51.0,2337.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
101.0,106.0,106_101,43.0,54.3,54.0,54.0,54.0,54.0,53.95,2337.0,other,yes,-11.0,0.29999999999999716,0.0,0.0,0.0,-0.04999999999999716
106.0,101.0,106_101,43.0,45.0,45.0,45.0,45.0,45.0,45.0,2653.0,self,yes,-2.0,0.0,0.0,0.0,0.0,0.0
101.0,106.0,106_101,25.0,40.0,43.85,44.5,45.0,44.85,45.55,2653.0,other,yes,-19.5,-4.5,-0.6499999999999986,0.5,0.3500000000000014,1.0499999999999972
107.0,104.0,107_104,70.0,70.0,70.0,68.08,65.25,65.0,65.0,2516.0,other,yes,1.9200000000000017,1.9200000000000017,1.9200000000000017,-2.8299999999999983,-3.0799999999999983,-3.0799999999999983
104.0,107.0,107_104,97.0,97.0,97.0,97.0,97.0,97.0,97.0,2516.0,self,yes,0.0,0.0,0.0,0.0,0.0,0.0
