subID,partnerID,dyad,connection_3_before,connection_2_before,connection_1_before,connection_long_gap,connection_1_after,connection_2_after,connection_3_after,gap_length,change_in_connection_3_before,change_in_connection_2_before,change_in_connection_1_before,change_in_connection_1_after,change_in_connection_2_after,change_in_connection_3_after
240,11,11_240,83.15,82.0,82.0,82.0,82.0,82.0,81.35,2180.0,1.1500000000000057,0.0,0.0,0.0,0.0,-0.6500000000000057
11,240,11_240,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2354.0,0.0,0.0,0.0,0.0,0.0,0.0
240,11,11_240,91.15,91.0,91.0,89.25,89.0,89.0,89.0,2354.0,1.9000000000000057,1.75,1.75,-0.25,-0.25,-0.25
101,204,101_204,76.0,78.0,79.0,77.42105263157895,76.2,77.0,77.0,3829.0,-1.4210526315789451,0.5789473684210549,1.5789473684210549,-1.2210526315789423,-0.4210526315789451,-0.4210526315789451
204,101,101_204,13.15,25.65,41.85,43.0,43.0,43.0,43.0,3829.0,-29.85,-17.35,-1.1499999999999986,0.0,0.0,0.0
101,204,101_204,91.05,91.0,90.85,83.47619047619048,81.0,81.0,81.0,2164.0,7.5738095238095156,7.523809523809518,7.373809523809513,-2.4761904761904816,-2.4761904761904816,-2.4761904761904816
204,101,101_204,69.0,69.0,69.0,69.0,69.0,69.0,70.0,2164.0,0.0,0.0,0.0,0.0,0.0,1.0
21,213,21_213,66.0,66.65,70.0,70.0,72.55,73.0,73.0,2603.0,-4.0,-3.3499999999999943,0.0,2.549999999999997,3.0,3.0
213,21,21_213,50.0,53.75,68.95,69.0,69.0,69.0,69.0,2603.0,-19.0,-15.25,-0.04999999999999716,0.0,0.0,0.0
29,238,29_238,75.45,77.0,77.0,77.0,77.0,77.0,77.0,2921.0,-1.5499999999999972,0.0,0.0,0.0,0.0,0.0
238,29,29_238,52.8,57.0,57.0,57.0,57.0,57.0,57.0,2921.0,-4.200000000000003,0.0,0.0,0.0,0.0,0.0
29,238,29_238,77.0,80.05,81.0,80.69565217391305,80.0,80.0,80.0,2315.0,-3.6956521739130466,-0.6456521739130494,0.30434782608695343,-0.6956521739130466,-0.6956521739130466,-0.6956521739130466
238,29,29_238,57.0,57.0,57.0,60.69565217391305,68.0,68.0,68.0,2315.0,-3.6956521739130466,-3.6956521739130466,-3.6956521739130466,7.304347826086953,7.304347826086953,7.304347826086953
29,238,29_238,83.0,83.75,85.0,85.0,85.0,85.0,85.0,2414.0,-2.0,-1.25,0.0,0.0,0.0,0.0
238,29,29_238,80.0,80.0,80.0,80.0,80.0,80.0,80.0,2414.0,0.0,0.0,0.0,0.0,0.0,0.0
25,208,25_208,72.0,72.0,72.95,84.92,85.0,85.0,85.0,2445.0,-12.920000000000002,-12.920000000000002,-11.969999999999999,0.0799999999999983,0.0799999999999983,0.0799999999999983
208,25,25_208,84.0,84.0,84.0,84.0,84.0,84.0,84.0,2445.0,0.0,0.0,0.0,0.0,0.0,0.0
25,208,25_208,58.75,73.0,73.0,73.0,73.0,73.0,73.0,2031.0,-14.25,0.0,0.0,0.0,0.0,0.0
208,25,25_208,79.0,79.0,79.0,79.0,79.0,79.0,79.0,2031.0,0.0,0.0,0.0,0.0,0.0,0.0
25,209,25_209,90.0,90.0,90.0,90.0,90.0,90.0,90.0,2956.0,0.0,0.0,0.0,0.0,0.0,0.0
209,25,25_209,80.0,80.0,80.0,80.0,80.0,80.0,79.3,2956.0,0.0,0.0,0.0,0.0,0.0,-0.7000000000000028
25,209,25_209,90.0,90.0,90.0,90.0,90.0,90.0,90.0,3706.0,0.0,0.0,0.0,0.0,0.0,0.0
209,25,25_209,81.0,81.0,81.0,80.8108108108108,80.95,80.0,80.0,3706.0,0.18918918918919303,0.18918918918919303,0.18918918918919303,0.13918918918919587,-0.810810810810807,-0.810810810810807
107,234,107_234,85.0,85.0,86.15,89.0,89.0,89.85,91.45,2472.0,-4.0,-4.0,-2.8499999999999943,0.0,0.8499999999999943,2.450000000000003
234,107,107_234,59.0,59.0,58.9,54.5,50.05,37.9,33.0,2472.0,4.5,4.5,4.399999999999999,-4.450000000000003,-16.6,-21.5
107,234,107_234,96.0,96.0,96.0,96.0,96.0,96.0,97.2,2248.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000028
234,107,107_234,26.0,26.0,26.0,34.45454545454545,71.45,73.0,73.0,2248.0,-8.454545454545453,-8.454545454545453,-8.454545454545453,36.99545454545455,38.54545454545455,38.54545454545455
107,234,107_234,96.0,96.0,96.0,96.39473684210526,99.0,99.0,99.0,3862.0,-0.39473684210526017,-0.39473684210526017,-0.39473684210526017,2.60526315789474,2.60526315789474,2.60526315789474
234,107,107_234,26.0,33.55,70.85,73.0,73.0,73.0,73.0,3862.0,-47.0,-39.45,-2.1500000000000057,0.0,0.0,0.0
107,234,107_234,89.75,90.5,91.9,93.0,93.0,93.7,95.2,2182.0,-3.25,-2.5,-1.0999999999999943,0.0,0.7000000000000028,2.200000000000003
234,107,107_234,54.0,54.0,54.0,54.0,54.0,54.0,54.0,2182.0,0.0,0.0,0.0,0.0,0.0,0.0
107,234,107_234,94.0,94.0,94.0,97.90322580645162,99.75,99.0,97.95,3139.0,-3.9032258064516157,-3.9032258064516157,-3.9032258064516157,1.8467741935483843,1.0967741935483843,0.04677419354838719
234,107,107_234,68.5,73.0,73.0,73.0,73.0,73.0,73.0,3139.0,-4.5,0.0,0.0,0.0,0.0,0.0
107,234,107_234,89.6,89.0,90.75,90.37931034482759,93.2,98.55,99.5,2951.0,-0.7793103448275929,-1.3793103448275872,0.3706896551724128,2.8206896551724157,8.17068965517241,9.120689655172413
234,107,107_234,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2951.0,0.0,0.0,0.0,0.0,0.0,0.0
4,258,4_258,52.5,57.6,59.15,61.31818181818182,75.15,82.0,82.85,2159.0,-8.81818181818182,-3.7181818181818187,-2.1681818181818215,13.831818181818186,20.68181818181818,21.531818181818174
258,4,4_258,67.0,67.0,67.45,75.95454545454545,76.0,76.0,76.0,2159.0,-8.954545454545453,-8.954545454545453,-8.50454545454545,0.045454545454546746,0.045454545454546746,0.045454545454546746
4,265,4_265,91.0,92.4,94.6,95.64285714285714,89.05,82.45,75.1,2858.0,-4.642857142857139,-3.242857142857133,-1.0428571428571445,-6.592857142857142,-13.192857142857136,-20.542857142857144
265,4,4_265,61.0,61.0,61.0,61.0,61.0,61.0,61.0,2858.0,0.0,0.0,0.0,0.0,0.0,0.0
4,265,4_265,99.0,99.6,96.3,93.45454545454545,91.0,95.65,96.0,2256.0,5.545454545454547,6.145454545454541,2.845454545454544,-2.4545454545454533,2.1954545454545524,2.5454545454545467
265,4,4_265,63.0,63.0,63.0,63.0,67.85,69.0,69.0,2256.0,0.0,0.0,0.0,4.849999999999994,6.0,6.0
4,265,4_265,23.9,31.8,37.5,43.12,47.75,54.4,55.8,2462.0,-19.22,-11.319999999999997,-5.619999999999997,4.630000000000003,11.280000000000001,12.68
265,4,4_265,56.0,56.0,56.0,56.0,56.35,57.0,57.0,2462.0,0.0,0.0,0.0,0.3500000000000014,1.0,1.0
8,243,8_243,27.25,42.0,37.5,35.11538461538461,42.6,41.75,35.0,2533.0,-7.865384615384613,6.884615384615387,2.384615384615387,7.484615384615388,6.634615384615387,-0.1153846153846132
243,8,8_243,50.0,50.0,50.35,48.42307692307692,48.0,48.0,48.65,2533.0,1.5769230769230802,1.5769230769230802,1.9269230769230816,-0.4230769230769198,-0.4230769230769198,0.22692307692307878
8,243,8_243,35.0,35.0,35.0,21.28,28.05,31.3,42.25,2516.0,13.719999999999999,13.719999999999999,13.719999999999999,6.77,10.02,20.97
243,8,8_243,51.0,51.0,51.0,51.0,51.65,53.0,53.0,2516.0,0.0,0.0,0.0,0.6499999999999986,2.0,2.0
8,243,8_243,71.0,67.3,58.1,87.1086956521739,51.1,18.05,33.15,4623.0,-16.108695652173907,-19.80869565217391,-29.008695652173905,-36.008695652173905,-69.05869565217391,-53.95869565217391
243,8,8_243,54.0,54.0,55.75,61.19565217391305,64.55,65.0,65.0,4623.0,-7.195652173913047,-7.195652173913047,-5.445652173913047,3.3543478260869506,3.8043478260869534,3.8043478260869534
8,243,8_243,91.0,93.35,94.0,79.76190476190476,0.0,27.5,40.9,2157.0,11.23809523809524,13.588095238095235,14.23809523809524,-79.76190476190476,-52.26190476190476,-38.86190476190476
243,8,8_243,98.0,98.0,98.0,98.0,98.0,98.0,98.0,2157.0,0.0,0.0,0.0,0.0,0.0,0.0
8,243,8_243,65.0,71.9,81.6,85.77083333333333,89.2,90.0,58.75,4758.0,-20.77083333333333,-13.870833333333323,-4.170833333333334,3.4291666666666742,4.229166666666671,-27.02083333333333
243,8,8_243,99.0,99.0,99.0,99.22916666666667,100.0,100.0,100.0,4758.0,-0.2291666666666714,-0.2291666666666714,-0.2291666666666714,0.7708333333333286,0.7708333333333286,0.7708333333333286
8,243,8_243,82.0,84.73684210526316,90.21052631578948,89.58620689655173,59.8,59.35,42.0,2919.0,-7.5862068965517295,-4.849364791288565,0.6243194192377501,-29.786206896551732,-30.236206896551728,-47.58620689655173
243,8,8_243,99.0,99.0,99.9,100.0,100.0,99.25,99.0,2919.0,-1.0,-1.0,-0.09999999999999432,0.0,-0.75,-1.0
8,243,8_243,65.0,65.55,66.0,62.85,54.4,58.0,58.0,2036.0,2.1499999999999986,2.6999999999999957,3.1499999999999986,-8.450000000000003,-4.850000000000001,-4.850000000000001
243,8,8_243,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2036.0,0.0,0.0,0.0,0.0,0.0,0.0
8,243,8_243,83.8,83.0,83.0,83.0,83.0,83.0,83.0,2171.0,0.7999999999999972,0.0,0.0,0.0,0.0,0.0
243,8,8_243,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2171.0,0.0,0.0,0.0,0.0,0.0,0.0
86,227,86_227,65.0,65.0,65.0,65.58064516129032,66.0,66.0,66.0,3074.0,-0.5806451612903203,-0.5806451612903203,-0.5806451612903203,0.4193548387096797,0.4193548387096797,0.4193548387096797
227,86,86_227,48.0,51.4,61.75,63.45161290322581,57.55,50.0,55.85,3074.0,-15.451612903225808,-12.05161290322581,-1.7016129032258078,-5.901612903225811,-13.451612903225808,-7.601612903225806
8,244,8_244,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3998.0,0.0,0.0,0.0,0.0,0.0,0.0
244,8,8_244,92.0,92.0,92.0,93.15,96.75,97.0,97.0,3998.0,-1.1500000000000057,-1.1500000000000057,-1.1500000000000057,3.5999999999999943,3.8499999999999943,3.8499999999999943
8,244,8_244,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.0
244,8,8_244,97.0,97.0,97.0,97.0,82.9,74.15,77.0,2398.0,0.0,0.0,0.0,-14.099999999999994,-22.849999999999994,-20.0
85,256,85_256,97.0,97.2,98.25,98.0,98.0,98.0,98.0,2042.0,-1.0,-0.7999999999999972,0.25,0.0,0.0,0.0
256,85,85_256,51.0,51.0,51.2,54.75,56.0,56.0,56.15,2042.0,-3.75,-3.75,-3.549999999999997,1.25,1.25,1.3999999999999986
85,256,85_256,92.95,81.95,88.55,90.0,90.0,90.6,94.75,2035.0,2.950000000000003,-8.049999999999997,-1.4500000000000028,0.0,0.5999999999999943,4.75
256,85,85_256,55.0,55.35,58.95,59.80952380952381,60.55,61.0,61.25,2035.0,-4.80952380952381,-4.459523809523809,-0.8595238095238074,0.740476190476187,1.1904761904761898,1.4404761904761898
