subID,partnerID,dyad,timepoint,connection,connection_change,gap_length,speaker,turn_num
110.0,106.0,110_106,1_after,35.0,0.0,2010.0,self,69.0
106.0,110.0,110_106,1_after,50.0,0.0,2010.0,other,69.0
110.0,106.0,110_106,2_after,35.0,0.0,2010.0,self,69.0
106.0,110.0,110_106,2_after,50.0,0.0,2010.0,other,69.0
110.0,106.0,110_106,3_after,35.0,0.0,2010.0,self,69.0
106.0,110.0,110_106,3_after,50.0,0.0,2010.0,other,69.0
110.0,106.0,110_106,long_gap,30.0,0.0,3147.0,other,122.0
106.0,110.0,110_106,long_gap,65.0,0.0,3147.0,self,122.0
110.0,106.0,110_106,1_before,30.0,0.0,3147.0,other,122.0
106.0,110.0,110_106,1_before,65.0,0.0,3147.0,self,122.0
110.0,106.0,110_106,2_before,32.4,2.3999999999999986,3147.0,other,122.0
106.0,110.0,110_106,2_before,65.0,0.0,3147.0,self,122.0
110.0,106.0,110_106,3_before,34.0,4.0,3147.0,other,122.0
106.0,110.0,110_106,3_before,65.0,0.0,3147.0,self,122.0
110.0,106.0,110_106,1_after,30.0,0.0,3147.0,other,122.0
106.0,110.0,110_106,1_after,65.0,0.0,3147.0,self,122.0
110.0,106.0,110_106,2_after,30.0,0.0,3147.0,other,122.0
106.0,110.0,110_106,2_after,65.0,0.0,3147.0,self,122.0
110.0,106.0,110_106,3_after,30.0,0.0,3147.0,other,122.0
106.0,110.0,110_106,3_after,65.0,0.0,3147.0,self,122.0
110.0,106.0,110_106,long_gap,34.0,0.0,2996.0,self,141.0
106.0,110.0,110_106,long_gap,79.0,0.0,2996.0,other,141.0
110.0,106.0,110_106,1_before,34.0,0.0,2996.0,self,141.0
106.0,110.0,110_106,1_before,79.0,0.0,2996.0,other,141.0
110.0,106.0,110_106,2_before,34.0,0.0,2996.0,self,141.0
106.0,110.0,110_106,2_before,79.0,0.0,2996.0,other,141.0
110.0,106.0,110_106,3_before,34.0,0.0,2996.0,self,141.0
106.0,110.0,110_106,3_before,79.0,0.0,2996.0,other,141.0
110.0,106.0,110_106,1_after,34.0,0.0,2996.0,self,141.0
106.0,110.0,110_106,1_after,79.0,0.0,2996.0,other,141.0
110.0,106.0,110_106,2_after,34.0,0.0,2996.0,self,141.0
106.0,110.0,110_106,2_after,79.0,0.0,2996.0,other,141.0
110.0,106.0,110_106,3_after,34.0,0.0,2996.0,self,141.0
106.0,110.0,110_106,3_after,79.0,0.0,2996.0,other,141.0
22.0,23.0,22_23,long_gap,88.0,0.0,2123.0,other,76.0
23.0,22.0,22_23,long_gap,46.0,0.0,2123.0,self,76.0
22.0,23.0,22_23,1_before,88.0,0.0,2123.0,other,76.0
23.0,22.0,22_23,1_before,46.0,0.0,2123.0,self,76.0
22.0,23.0,22_23,2_before,88.0,0.0,2123.0,other,76.0
23.0,22.0,22_23,2_before,46.0,0.0,2123.0,self,76.0
22.0,23.0,22_23,3_before,88.0,0.0,2123.0,other,76.0
23.0,22.0,22_23,3_before,46.0,0.0,2123.0,self,76.0
22.0,23.0,22_23,1_after,88.0,0.0,2123.0,other,76.0
23.0,22.0,22_23,1_after,46.0,0.0,2123.0,self,76.0
22.0,23.0,22_23,2_after,88.0,0.0,2123.0,other,76.0
23.0,22.0,22_23,2_after,50.25,4.25,2123.0,self,76.0
22.0,23.0,22_23,3_after,88.0,0.0,2123.0,other,76.0
23.0,22.0,22_23,3_after,58.0,12.0,2123.0,self,76.0
3.0,7.0,3_7,long_gap,50.794117647058826,0.0,3335.0,other,101.0
7.0,3.0,3_7,long_gap,100.0,0.0,3335.0,self,101.0
3.0,7.0,3_7,1_before,67.0,16.205882352941174,3335.0,other,101.0
7.0,3.0,3_7,1_before,100.0,0.0,3335.0,self,101.0
3.0,7.0,3_7,2_before,67.0,16.205882352941174,3335.0,other,101.0
7.0,3.0,3_7,2_before,100.0,0.0,3335.0,self,101.0
3.0,7.0,3_7,3_before,67.0,16.205882352941174,3335.0,other,101.0
7.0,3.0,3_7,3_before,100.0,0.0,3335.0,self,101.0
3.0,7.0,3_7,1_after,41.0,-9.794117647058826,3335.0,other,101.0
7.0,3.0,3_7,1_after,100.0,0.0,3335.0,self,101.0
3.0,7.0,3_7,2_after,41.1,-9.694117647058825,3335.0,other,101.0
7.0,3.0,3_7,2_after,100.0,0.0,3335.0,self,101.0
3.0,7.0,3_7,3_after,48.35,-2.4441176470588246,3335.0,other,101.0
7.0,3.0,3_7,3_after,100.0,0.0,3335.0,self,101.0
3.0,7.0,3_7,long_gap,50.666666666666664,0.0,2101.0,other,135.0
7.0,3.0,3_7,long_gap,100.0,0.0,2101.0,self,135.0
3.0,7.0,3_7,1_before,70.45,19.78333333333334,2101.0,other,135.0
7.0,3.0,3_7,1_before,100.0,0.0,2101.0,self,135.0
3.0,7.0,3_7,2_before,50.0,-0.6666666666666643,2101.0,other,135.0
7.0,3.0,3_7,2_before,100.0,0.0,2101.0,self,135.0
3.0,7.0,3_7,3_before,60.85,10.183333333333337,2101.0,other,135.0
7.0,3.0,3_7,3_before,100.0,0.0,2101.0,self,135.0
3.0,7.0,3_7,1_after,55.85,5.183333333333337,2101.0,other,135.0
7.0,3.0,3_7,1_after,100.0,0.0,2101.0,self,135.0
3.0,7.0,3_7,2_after,59.0,8.333333333333336,2101.0,other,135.0
7.0,3.0,3_7,2_after,100.0,0.0,2101.0,self,135.0
3.0,7.0,3_7,3_after,59.0,8.333333333333336,2101.0,other,135.0
7.0,3.0,3_7,3_after,100.0,0.0,2101.0,self,135.0
86.0,80.0,80_86,long_gap,66.0,0.0,2196.0,self,76.0
80.0,86.0,80_86,long_gap,83.0,0.0,2196.0,other,76.0
86.0,80.0,80_86,1_before,66.0,0.0,2196.0,self,76.0
80.0,86.0,80_86,1_before,83.0,0.0,2196.0,other,76.0
86.0,80.0,80_86,2_before,66.0,0.0,2196.0,self,76.0
80.0,86.0,80_86,2_before,83.0,0.0,2196.0,other,76.0
86.0,80.0,80_86,3_before,66.0,0.0,2196.0,self,76.0
80.0,86.0,80_86,3_before,83.0,0.0,2196.0,other,76.0
86.0,80.0,80_86,1_after,66.0,0.0,2196.0,self,76.0
80.0,86.0,80_86,1_after,83.0,0.0,2196.0,other,76.0
86.0,80.0,80_86,2_after,66.0,0.0,2196.0,self,76.0
80.0,86.0,80_86,2_after,83.0,0.0,2196.0,other,76.0
86.0,80.0,80_86,3_after,66.0,0.0,2196.0,self,76.0
80.0,86.0,80_86,3_after,83.0,0.0,2196.0,other,76.0
1.0,8.0,1_8,long_gap,75.29166666666667,0.0,2400.0,self,213.0
8.0,1.0,1_8,long_gap,100.0,0.0,2400.0,other,213.0
1.0,8.0,1_8,1_before,78.3,3.0083333333333258,2400.0,self,213.0
8.0,1.0,1_8,1_before,100.0,0.0,2400.0,other,213.0
1.0,8.0,1_8,2_before,88.0,12.708333333333329,2400.0,self,213.0
8.0,1.0,1_8,2_before,100.0,0.0,2400.0,other,213.0
1.0,8.0,1_8,3_before,99.9,24.608333333333334,2400.0,self,213.0
8.0,1.0,1_8,3_before,100.0,0.0,2400.0,other,213.0
1.0,8.0,1_8,1_after,74.55,-0.7416666666666742,2400.0,self,213.0
8.0,1.0,1_8,1_after,100.0,0.0,2400.0,other,213.0
1.0,8.0,1_8,2_after,73.8,-1.4916666666666742,2400.0,self,213.0
8.0,1.0,1_8,2_after,100.0,0.0,2400.0,other,213.0
1.0,8.0,1_8,3_after,72.0,-3.2916666666666714,2400.0,self,213.0
8.0,1.0,1_8,3_after,100.0,0.0,2400.0,other,213.0
40.0,46.0,40_46,long_gap,9.0,0.0,3017.0,other,29.0
46.0,40.0,40_46,long_gap,41.0,0.0,3017.0,self,29.0
40.0,46.0,40_46,1_before,9.0,0.0,3017.0,other,29.0
46.0,40.0,40_46,1_before,42.95,1.9500000000000028,3017.0,self,29.0
40.0,46.0,40_46,2_before,9.0,0.0,3017.0,other,29.0
46.0,40.0,40_46,2_before,45.55,4.549999999999997,3017.0,self,29.0
40.0,46.0,40_46,3_before,9.25,0.25,3017.0,other,29.0
46.0,40.0,40_46,3_before,46.0,5.0,3017.0,self,29.0
40.0,46.0,40_46,1_after,9.0,0.0,3017.0,other,29.0
46.0,40.0,40_46,1_after,41.0,0.0,3017.0,self,29.0
40.0,46.0,40_46,2_after,9.0,0.0,3017.0,other,29.0
46.0,40.0,40_46,2_after,41.0,0.0,3017.0,self,29.0
40.0,46.0,40_46,3_after,9.0,0.0,3017.0,other,29.0
46.0,40.0,40_46,3_after,35.3,-5.700000000000003,3017.0,self,29.0
40.0,46.0,40_46,long_gap,9.0,0.0,2960.0,self,86.0
46.0,40.0,40_46,long_gap,22.0,0.0,2960.0,other,86.0
40.0,46.0,40_46,1_before,9.0,0.0,2960.0,self,86.0
46.0,40.0,40_46,1_before,22.0,0.0,2960.0,other,86.0
40.0,46.0,40_46,2_before,9.0,0.0,2960.0,self,86.0
46.0,40.0,40_46,2_before,22.0,0.0,2960.0,other,86.0
40.0,46.0,40_46,3_before,9.0,0.0,2960.0,self,86.0
46.0,40.0,40_46,3_before,22.0,0.0,2960.0,other,86.0
40.0,46.0,40_46,1_after,9.0,0.0,2960.0,self,86.0
46.0,40.0,40_46,1_after,22.3,0.3000000000000007,2960.0,other,86.0
40.0,46.0,40_46,2_after,9.0,0.0,2960.0,self,86.0
46.0,40.0,40_46,2_after,23.0,1.0,2960.0,other,86.0
40.0,46.0,40_46,3_after,9.0,0.0,2960.0,self,86.0
46.0,40.0,40_46,3_after,23.0,1.0,2960.0,other,86.0
40.0,46.0,40_46,long_gap,9.0,0.0,2700.0,other,91.0
46.0,40.0,40_46,long_gap,33.851851851851855,0.0,2700.0,self,91.0
40.0,46.0,40_46,1_before,9.0,0.0,2700.0,other,91.0
46.0,40.0,40_46,1_before,32.0,-1.8518518518518547,2700.0,self,91.0
40.0,46.0,40_46,2_before,9.0,0.0,2700.0,other,91.0
46.0,40.0,40_46,2_before,32.8,-1.0518518518518576,2700.0,self,91.0
40.0,46.0,40_46,3_before,9.0,0.0,2700.0,other,91.0
46.0,40.0,40_46,3_before,33.0,-0.8518518518518547,2700.0,self,91.0
40.0,46.0,40_46,1_after,9.0,0.0,2700.0,other,91.0
46.0,40.0,40_46,1_after,37.3,3.4481481481481424,2700.0,self,91.0
40.0,46.0,40_46,2_after,9.0,0.0,2700.0,other,91.0
46.0,40.0,40_46,2_after,38.0,4.148148148148145,2700.0,self,91.0
40.0,46.0,40_46,3_after,9.0,0.0,2700.0,other,91.0
46.0,40.0,40_46,3_after,37.25,3.3981481481481453,2700.0,self,91.0
40.0,46.0,40_46,long_gap,9.0,0.0,3002.0,other,109.0
46.0,40.0,40_46,long_gap,46.0,0.0,3002.0,self,109.0
40.0,46.0,40_46,1_before,9.0,0.0,3002.0,other,109.0
46.0,40.0,40_46,1_before,46.0,0.0,3002.0,self,109.0
40.0,46.0,40_46,2_before,9.0,0.0,3002.0,other,109.0
46.0,40.0,40_46,2_before,46.0,0.0,3002.0,self,109.0
40.0,46.0,40_46,3_before,9.0,0.0,3002.0,other,109.0
46.0,40.0,40_46,3_before,46.0,0.0,3002.0,self,109.0
40.0,46.0,40_46,1_after,9.0,0.0,3002.0,other,109.0
46.0,40.0,40_46,1_after,46.0,0.0,3002.0,self,109.0
40.0,46.0,40_46,2_after,9.0,0.0,3002.0,other,109.0
46.0,40.0,40_46,2_after,46.0,0.0,3002.0,self,109.0
40.0,46.0,40_46,3_after,9.0,0.0,3002.0,other,109.0
46.0,40.0,40_46,3_after,46.0,0.0,3002.0,self,109.0
106.0,105.0,105_106,long_gap,40.09090909090909,0.0,2202.0,self,14.0
105.0,106.0,105_106,long_gap,20.0,0.0,2202.0,other,14.0
106.0,105.0,105_106,1_before,49.85,9.759090909090908,2202.0,self,14.0
105.0,106.0,105_106,1_before,20.0,0.0,2202.0,other,14.0
106.0,105.0,105_106,2_before,51.0,10.909090909090907,2202.0,self,14.0
105.0,106.0,105_106,2_before,16.1,-3.8999999999999986,2202.0,other,14.0
106.0,105.0,105_106,3_before,51.0,10.909090909090907,2202.0,self,14.0
105.0,106.0,105_106,3_before,0.0,-20.0,2202.0,other,14.0
106.0,105.0,105_106,1_after,39.0,-1.0909090909090935,2202.0,self,14.0
105.0,106.0,105_106,1_after,20.0,0.0,2202.0,other,14.0
106.0,105.0,105_106,2_after,39.0,-1.0909090909090935,2202.0,self,14.0
105.0,106.0,105_106,2_after,20.0,0.0,2202.0,other,14.0
106.0,105.0,105_106,3_after,39.0,-1.0909090909090935,2202.0,self,14.0
105.0,106.0,105_106,3_after,20.0,0.0,2202.0,other,14.0
106.0,105.0,105_106,long_gap,37.0,0.0,4083.0,other,45.0
105.0,106.0,105_106,long_gap,42.0,0.0,4083.0,self,45.0
106.0,105.0,105_106,1_before,37.0,0.0,4083.0,other,45.0
105.0,106.0,105_106,1_before,42.0,0.0,4083.0,self,45.0
106.0,105.0,105_106,2_before,37.0,0.0,4083.0,other,45.0
105.0,106.0,105_106,2_before,42.0,0.0,4083.0,self,45.0
106.0,105.0,105_106,3_before,37.0,0.0,4083.0,other,45.0
105.0,106.0,105_106,3_before,42.0,0.0,4083.0,self,45.0
106.0,105.0,105_106,1_after,37.0,0.0,4083.0,other,45.0
105.0,106.0,105_106,1_after,42.0,0.0,4083.0,self,45.0
106.0,105.0,105_106,2_after,37.0,0.0,4083.0,other,45.0
105.0,106.0,105_106,2_after,35.9,-6.100000000000001,4083.0,self,45.0
106.0,105.0,105_106,3_after,37.0,0.0,4083.0,other,45.0
105.0,106.0,105_106,3_after,29.0,-13.0,4083.0,self,45.0
106.0,105.0,105_106,long_gap,36.0,0.0,2076.0,self,54.0
105.0,106.0,105_106,long_gap,29.0,0.0,2076.0,other,54.0
106.0,105.0,105_106,1_before,36.0,0.0,2076.0,self,54.0
105.0,106.0,105_106,1_before,29.0,0.0,2076.0,other,54.0
106.0,105.0,105_106,2_before,36.0,0.0,2076.0,self,54.0
105.0,106.0,105_106,2_before,29.0,0.0,2076.0,other,54.0
106.0,105.0,105_106,3_before,36.0,0.0,2076.0,self,54.0
105.0,106.0,105_106,3_before,29.0,0.0,2076.0,other,54.0
106.0,105.0,105_106,1_after,36.0,0.0,2076.0,self,54.0
105.0,106.0,105_106,1_after,29.0,0.0,2076.0,other,54.0
106.0,105.0,105_106,2_after,36.0,0.0,2076.0,self,54.0
105.0,106.0,105_106,2_after,29.0,0.0,2076.0,other,54.0
106.0,105.0,105_106,3_after,36.0,0.0,2076.0,self,54.0
105.0,106.0,105_106,3_after,29.0,0.0,2076.0,other,54.0
106.0,105.0,105_106,long_gap,58.0,0.0,2178.0,self,110.0
105.0,106.0,105_106,long_gap,46.0,0.0,2178.0,other,110.0
106.0,105.0,105_106,1_before,58.0,0.0,2178.0,self,110.0
105.0,106.0,105_106,1_before,46.0,0.0,2178.0,other,110.0
106.0,105.0,105_106,2_before,58.0,0.0,2178.0,self,110.0
105.0,106.0,105_106,2_before,46.0,0.0,2178.0,other,110.0
106.0,105.0,105_106,3_before,58.0,0.0,2178.0,self,110.0
105.0,106.0,105_106,3_before,46.0,0.0,2178.0,other,110.0
106.0,105.0,105_106,1_after,58.0,0.0,2178.0,self,110.0
105.0,106.0,105_106,1_after,45.8,-0.20000000000000284,2178.0,other,110.0
106.0,105.0,105_106,2_after,58.0,0.0,2178.0,self,110.0
105.0,106.0,105_106,2_after,45.0,-1.0,2178.0,other,110.0
106.0,105.0,105_106,3_after,58.5,0.5,2178.0,self,110.0
105.0,106.0,105_106,3_after,45.0,-1.0,2178.0,other,110.0
106.0,105.0,105_106,long_gap,60.0,0.0,3031.0,other,115.0
105.0,106.0,105_106,long_gap,56.0,0.0,3031.0,self,115.0
106.0,105.0,105_106,1_before,60.0,0.0,3031.0,other,115.0
105.0,106.0,105_106,1_before,56.0,0.0,3031.0,self,115.0
106.0,105.0,105_106,2_before,60.0,0.0,3031.0,other,115.0
105.0,106.0,105_106,2_before,55.6,-0.3999999999999986,3031.0,self,115.0
106.0,105.0,105_106,3_before,60.0,0.0,3031.0,other,115.0
105.0,106.0,105_106,3_before,46.15,-9.850000000000001,3031.0,self,115.0
106.0,105.0,105_106,1_after,60.0,0.0,3031.0,other,115.0
105.0,106.0,105_106,1_after,56.0,0.0,3031.0,self,115.0
106.0,105.0,105_106,2_after,60.0,0.0,3031.0,other,115.0
105.0,106.0,105_106,2_after,56.0,0.0,3031.0,self,115.0
106.0,105.0,105_106,3_after,60.0,0.0,3031.0,other,115.0
105.0,106.0,105_106,3_after,56.0,0.0,3031.0,self,115.0
106.0,105.0,105_106,long_gap,60.0,0.0,2537.0,self,118.0
105.0,106.0,105_106,long_gap,56.0,0.0,2537.0,other,118.0
106.0,105.0,105_106,1_before,60.0,0.0,2537.0,self,118.0
105.0,106.0,105_106,1_before,56.0,0.0,2537.0,other,118.0
106.0,105.0,105_106,2_before,60.0,0.0,2537.0,self,118.0
105.0,106.0,105_106,2_before,56.0,0.0,2537.0,other,118.0
106.0,105.0,105_106,3_before,60.0,0.0,2537.0,self,118.0
105.0,106.0,105_106,3_before,56.0,0.0,2537.0,other,118.0
106.0,105.0,105_106,1_after,60.0,0.0,2537.0,self,118.0
105.0,106.0,105_106,1_after,55.45,-0.5499999999999972,2537.0,other,118.0
106.0,105.0,105_106,2_after,60.0,0.0,2537.0,self,118.0
105.0,106.0,105_106,2_after,51.05,-4.950000000000003,2537.0,other,118.0
106.0,105.0,105_106,3_after,60.0,0.0,2537.0,self,118.0
105.0,106.0,105_106,3_after,50.0,-6.0,2537.0,other,118.0
106.0,105.0,105_106,long_gap,73.97058823529412,0.0,3342.0,self,142.0
105.0,106.0,105_106,long_gap,70.41176470588235,0.0,3342.0,other,142.0
106.0,105.0,105_106,1_before,74.0,0.029411764705884025,3342.0,self,142.0
105.0,106.0,105_106,1_before,71.0,0.5882352941176521,3342.0,other,142.0
106.0,105.0,105_106,2_before,74.0,0.029411764705884025,3342.0,self,142.0
105.0,106.0,105_106,2_before,71.0,0.5882352941176521,3342.0,other,142.0
106.0,105.0,105_106,3_before,74.0,0.029411764705884025,3342.0,self,142.0
105.0,106.0,105_106,3_before,71.0,0.5882352941176521,3342.0,other,142.0
106.0,105.0,105_106,1_after,74.35,0.37941176470587834,3342.0,self,142.0
105.0,106.0,105_106,1_after,72.45,2.038235294117655,3342.0,other,142.0
106.0,105.0,105_106,2_after,75.0,1.029411764705884,3342.0,self,142.0
105.0,106.0,105_106,2_after,84.75,14.338235294117652,3342.0,other,142.0
106.0,105.0,105_106,3_after,75.0,1.029411764705884,3342.0,self,142.0
105.0,106.0,105_106,3_after,87.0,16.588235294117652,3342.0,other,142.0
106.0,105.0,105_106,long_gap,75.0,0.0,4591.0,other,145.0
105.0,106.0,105_106,long_gap,87.0,0.0,4591.0,self,145.0
106.0,105.0,105_106,1_before,75.0,0.0,4591.0,other,145.0
105.0,106.0,105_106,1_before,80.7,-6.299999999999997,4591.0,self,145.0
106.0,105.0,105_106,2_before,74.05,-0.9500000000000028,4591.0,other,145.0
105.0,106.0,105_106,2_before,72.0,-15.0,4591.0,self,145.0
106.0,105.0,105_106,3_before,73.95,-1.0499999999999972,4591.0,other,145.0
105.0,106.0,105_106,3_before,69.7,-17.299999999999997,4591.0,self,145.0
106.0,105.0,105_106,1_after,75.0,0.0,4591.0,other,145.0
105.0,106.0,105_106,1_after,87.0,0.0,4591.0,self,145.0
106.0,105.0,105_106,2_after,75.0,0.0,4591.0,other,145.0
105.0,106.0,105_106,2_after,87.0,0.0,4591.0,self,145.0
106.0,105.0,105_106,3_after,75.0,0.0,4591.0,other,145.0
105.0,106.0,105_106,3_after,87.0,0.0,4591.0,self,145.0
106.0,105.0,105_106,long_gap,75.0,0.0,2034.0,self,146.0
105.0,106.0,105_106,long_gap,87.0,0.0,2034.0,other,146.0
106.0,105.0,105_106,1_before,75.0,0.0,2034.0,self,146.0
105.0,106.0,105_106,1_before,87.0,0.0,2034.0,other,146.0
106.0,105.0,105_106,2_before,75.0,0.0,2034.0,self,146.0
105.0,106.0,105_106,2_before,87.0,0.0,2034.0,other,146.0
106.0,105.0,105_106,3_before,75.0,0.0,2034.0,self,146.0
105.0,106.0,105_106,3_before,87.0,0.0,2034.0,other,146.0
106.0,105.0,105_106,1_after,75.0,0.0,2034.0,self,146.0
105.0,106.0,105_106,1_after,87.0,0.0,2034.0,other,146.0
106.0,105.0,105_106,2_after,75.0,0.0,2034.0,self,146.0
105.0,106.0,105_106,2_after,85.3,-1.7000000000000028,2034.0,other,146.0
106.0,105.0,105_106,3_after,75.0,0.0,2034.0,self,146.0
105.0,106.0,105_106,3_after,62.95,-24.049999999999997,2034.0,other,146.0
106.0,105.0,105_106,long_gap,75.0,0.0,4942.0,other,163.0
105.0,106.0,105_106,long_gap,83.3061224489796,0.0,4942.0,self,163.0
106.0,105.0,105_106,1_before,75.0,0.0,4942.0,other,163.0
105.0,106.0,105_106,1_before,59.0,-24.306122448979593,4942.0,self,163.0
106.0,105.0,105_106,2_before,75.0,0.0,4942.0,other,163.0
105.0,106.0,105_106,2_before,58.65,-24.656122448979595,4942.0,self,163.0
106.0,105.0,105_106,3_before,75.0,0.0,4942.0,other,163.0
105.0,106.0,105_106,3_before,56.0,-27.306122448979593,4942.0,self,163.0
106.0,105.0,105_106,1_after,75.0,0.0,4942.0,other,163.0
105.0,106.0,105_106,1_after,85.0,1.6938775510204067,4942.0,self,163.0
106.0,105.0,105_106,2_after,75.0,0.0,4942.0,other,163.0
105.0,106.0,105_106,2_after,85.0,1.6938775510204067,4942.0,self,163.0
106.0,105.0,105_106,3_after,75.0,0.0,4942.0,other,163.0
105.0,106.0,105_106,3_after,85.0,1.6938775510204067,4942.0,self,163.0
106.0,105.0,105_106,long_gap,75.0,0.0,2082.0,self,176.0
105.0,106.0,105_106,long_gap,43.857142857142854,0.0,2082.0,other,176.0
106.0,105.0,105_106,1_before,75.0,0.0,2082.0,self,176.0
105.0,106.0,105_106,1_before,43.0,-0.8571428571428541,2082.0,other,176.0
106.0,105.0,105_106,2_before,75.0,0.0,2082.0,self,176.0
105.0,106.0,105_106,2_before,43.0,-0.8571428571428541,2082.0,other,176.0
106.0,105.0,105_106,3_before,75.0,0.0,2082.0,self,176.0
105.0,106.0,105_106,3_before,41.15,-2.7071428571428555,2082.0,other,176.0
106.0,105.0,105_106,1_after,75.0,0.0,2082.0,self,176.0
105.0,106.0,105_106,1_after,44.0,0.1428571428571459,2082.0,other,176.0
106.0,105.0,105_106,2_after,75.0,0.0,2082.0,self,176.0
105.0,106.0,105_106,2_after,44.0,0.1428571428571459,2082.0,other,176.0
106.0,105.0,105_106,3_after,75.0,0.0,2082.0,self,176.0
105.0,106.0,105_106,3_after,44.0,0.1428571428571459,2082.0,other,176.0
106.0,105.0,105_106,long_gap,75.0,0.0,4140.0,other,203.0
105.0,106.0,105_106,long_gap,63.904761904761905,0.0,4140.0,self,203.0
106.0,105.0,105_106,1_before,75.0,0.0,4140.0,other,203.0
105.0,106.0,105_106,1_before,60.85,-3.0547619047619037,4140.0,self,203.0
106.0,105.0,105_106,2_before,75.0,0.0,4140.0,other,203.0
105.0,106.0,105_106,2_before,61.35,-2.5547619047619037,4140.0,self,203.0
106.0,105.0,105_106,3_before,75.0,0.0,4140.0,other,203.0
105.0,106.0,105_106,3_before,72.95,9.045238095238098,4140.0,self,203.0
106.0,105.0,105_106,1_after,75.0,0.0,4140.0,other,203.0
105.0,106.0,105_106,1_after,65.3,1.395238095238092,4140.0,self,203.0
106.0,105.0,105_106,2_after,75.0,0.0,4140.0,other,203.0
105.0,106.0,105_106,2_after,66.0,2.095238095238095,4140.0,self,203.0
106.0,105.0,105_106,3_after,75.0,0.0,4140.0,other,203.0
105.0,106.0,105_106,3_after,66.0,2.095238095238095,4140.0,self,203.0
89.0,87.0,89_87,long_gap,71.0,0.0,2141.0,self,58.0
87.0,89.0,89_87,long_gap,69.0,0.0,2141.0,other,58.0
89.0,87.0,89_87,1_before,74.15,3.1500000000000057,2141.0,self,58.0
87.0,89.0,89_87,1_before,69.0,0.0,2141.0,other,58.0
89.0,87.0,89_87,2_before,75.0,4.0,2141.0,self,58.0
87.0,89.0,89_87,2_before,69.0,0.0,2141.0,other,58.0
89.0,87.0,89_87,3_before,75.0,4.0,2141.0,self,58.0
87.0,89.0,89_87,3_before,69.0,0.0,2141.0,other,58.0
89.0,87.0,89_87,1_after,67.8,-3.200000000000003,2141.0,self,58.0
87.0,89.0,89_87,1_after,69.0,0.0,2141.0,other,58.0
89.0,87.0,89_87,2_after,66.0,-5.0,2141.0,self,58.0
87.0,89.0,89_87,2_after,69.0,0.0,2141.0,other,58.0
89.0,87.0,89_87,3_after,66.0,-5.0,2141.0,self,58.0
87.0,89.0,89_87,3_after,69.0,0.0,2141.0,other,58.0
89.0,87.0,89_87,long_gap,51.0,0.0,2632.0,self,68.0
87.0,89.0,89_87,long_gap,69.0,0.0,2632.0,other,68.0
89.0,87.0,89_87,1_before,51.0,0.0,2632.0,self,68.0
87.0,89.0,89_87,1_before,69.0,0.0,2632.0,other,68.0
89.0,87.0,89_87,2_before,51.0,0.0,2632.0,self,68.0
87.0,89.0,89_87,2_before,69.0,0.0,2632.0,other,68.0
89.0,87.0,89_87,3_before,51.0,0.0,2632.0,self,68.0
87.0,89.0,89_87,3_before,69.0,0.0,2632.0,other,68.0
89.0,87.0,89_87,1_after,55.1,4.100000000000001,2632.0,self,68.0
87.0,89.0,89_87,1_after,69.0,0.0,2632.0,other,68.0
89.0,87.0,89_87,2_after,57.9,6.899999999999999,2632.0,self,68.0
87.0,89.0,89_87,2_after,69.0,0.0,2632.0,other,68.0
89.0,87.0,89_87,3_after,58.0,7.0,2632.0,self,68.0
87.0,89.0,89_87,3_after,69.0,0.0,2632.0,other,68.0
104.0,103.0,104_103,long_gap,24.0,0.0,2097.0,self,42.0
103.0,104.0,104_103,long_gap,38.57142857142857,0.0,2097.0,other,42.0
104.0,103.0,104_103,1_before,24.0,0.0,2097.0,self,42.0
103.0,104.0,104_103,1_before,58.4,19.82857142857143,2097.0,other,42.0
104.0,103.0,104_103,2_before,24.0,0.0,2097.0,self,42.0
103.0,104.0,104_103,2_before,74.35,35.778571428571425,2097.0,other,42.0
104.0,103.0,104_103,3_before,24.0,0.0,2097.0,self,42.0
103.0,104.0,104_103,3_before,75.0,36.42857142857143,2097.0,other,42.0
104.0,103.0,104_103,1_after,24.0,0.0,2097.0,self,42.0
103.0,104.0,104_103,1_after,17.15,-21.42142857142857,2097.0,other,42.0
104.0,103.0,104_103,2_after,24.0,0.0,2097.0,self,42.0
103.0,104.0,104_103,2_after,15.0,-23.57142857142857,2097.0,other,42.0
104.0,103.0,104_103,3_after,24.0,0.0,2097.0,self,42.0
103.0,104.0,104_103,3_after,15.0,-23.57142857142857,2097.0,other,42.0
104.0,103.0,104_103,long_gap,60.0,0.0,2640.0,self,126.0
103.0,104.0,104_103,long_gap,16.0,0.0,2640.0,other,126.0
104.0,103.0,104_103,1_before,60.0,0.0,2640.0,self,126.0
103.0,104.0,104_103,1_before,16.0,0.0,2640.0,other,126.0
104.0,103.0,104_103,2_before,60.0,0.0,2640.0,self,126.0
103.0,104.0,104_103,2_before,16.0,0.0,2640.0,other,126.0
104.0,103.0,104_103,3_before,60.0,0.0,2640.0,self,126.0
103.0,104.0,104_103,3_before,16.5,0.5,2640.0,other,126.0
104.0,103.0,104_103,1_after,60.0,0.0,2640.0,self,126.0
103.0,104.0,104_103,1_after,16.0,0.0,2640.0,other,126.0
104.0,103.0,104_103,2_after,60.0,0.0,2640.0,self,126.0
103.0,104.0,104_103,2_after,21.0,5.0,2640.0,other,126.0
104.0,103.0,104_103,3_after,60.0,0.0,2640.0,self,126.0
